Open,High,Low,Close
425.66385,428.10284,419.39594,423.18857
422.79584,427.8561,418.83887,423.415
423.04477,427.79425,418.27118,423.71454
423.64905,429.1154,418.2024,423.29846
423.02332,427.60626,418.47852,424.3536
424.97253,428.52942,419.13885,424.2862
424.4237,430.50992,420.81473,425.7104
