anchor_timestamp,actual_next_close,aggregate_next_close,v8_5_next_close,v9_2_next_close,v9_5_next_close
2026-01-21 05:00:00+00:00,444.0,454.026123046875,453.4754333496094,454.178955078125,454.4295349121094
2026-01-22 05:00:00+00:00,450.9150695800781,443.7479248046875,443.558349609375,443.7051696777344,443.9831848144531
2026-01-23 05:00:00+00:00,465.8100280761719,450.60284423828125,450.30078125,450.8765869140625,450.6319885253906
2026-01-26 05:00:00+00:00,470.3000183105469,465.6381530761719,465.5318298339844,465.5968322753906,465.7876892089844
2026-01-27 05:00:00+00:00,480.60003662109375,470.3178405761719,470.03216552734375,470.1048889160156,470.8226318359375
2026-01-28 05:00:00+00:00,481.6400146484375,480.408203125,479.38525390625,480.4056091308594,481.4471130371094
2026-01-29 05:00:00+00:00,433.1200256347656,481.65582275390625,481.2579345703125,481.72540283203125,481.988525390625
2026-01-30 05:00:00+00:00,430.04998779296875,432.26318359375,428.25726318359375,430.6278381347656,437.9751892089844
2026-02-02 05:00:00+00:00,423.2399597167969,429.26068115234375,427.4928894042969,429.28399658203125,431.02813720703125
2026-02-03 05:00:00+00:00,411.2499694824219,423.63348388671875,422.82794189453125,424.0632019042969,424.01507568359375
2026-02-04 05:00:00+00:00,414.1800231933594,412.44427490234375,410.744140625,412.736572265625,413.8712463378906
2026-02-05 05:00:00+00:00,393.64996337890625,414.88226318359375,413.7448425292969,415.6827087402344,415.2252502441406
2026-02-06 05:00:00+00:00,401.0150146484375,395.3006591796875,394.19189453125,394.9844970703125,396.74365234375
2026-02-09 05:00:00+00:00,413.69000244140625,401.219482421875,400.7231750488281,402.48748779296875,400.44024658203125
2026-02-10 05:00:00+00:00,413.3199768066406,413.00457763671875,412.1131591796875,414.7231750488281,412.17010498046875
2026-02-11 05:00:00+00:00,404.239990234375,415.6639709472656,415.8750915527344,415.9819641113281,415.1285705566406
2026-02-12 05:00:00+00:00,401.8799743652344,408.1788024902344,404.7012939453125,408.8999328613281,410.9727783203125
2026-02-13 05:00:00+00:00,401.17999267578125,404.68048095703125,401.9596252441406,405.9811096191406,406.1221008300781
2026-02-17 05:00:00+00:00,396.7599792480469,403.4923400878906,401.4286193847656,405.18572998046875,403.8709716796875
2026-02-18 05:00:00+00:00,399.5600280761719,398.05731201171875,395.6318054199219,400.208740234375,398.3393249511719
2026-02-19 05:00:00+00:00,398.40997314453125,400.4356994628906,397.97698974609375,402.6948547363281,400.6424560546875
2026-02-20 05:00:00+00:00,397.280029296875,399.33880615234375,397.6513977050781,401.0891418457031,399.2786865234375
2026-02-23 05:00:00+00:00,384.6349792480469,397.1586608886719,394.63995361328125,399.09674072265625,397.7508544921875
2026-02-24 05:00:00+00:00,389.05999755859375,385.7235107421875,383.92413330078125,386.7962951660156,386.4617614746094
2026-02-25 05:00:00+00:00,400.52001953125,388.5516357421875,387.61767578125,390.23187255859375,387.79901123046875
2026-02-26 05:00:00+00:00,401.7799987792969,398.9014892578125,398.2500305175781,400.6737365722656,397.7696533203125
2026-02-27 05:00:00+00:00,392.79998779296875,401.9091796875,400.52655029296875,402.9968566894531,402.210205078125
2026-03-02 05:00:00+00:00,398.489990234375,392.16058349609375,390.4138488769531,393.3192443847656,392.7587890625
2026-03-03 05:00:00+00:00,403.79998779296875,397.9755859375,397.7089538574219,399.0616455078125,397.147705078125
2026-03-04 05:00:00+00:00,405.0,402.7896728515625,402.279541015625,403.68798828125,402.3981628417969
2026-03-05 05:00:00+00:00,410.6600341796875,404.3734436035156,403.8903503417969,404.9786376953125,404.2509460449219
2026-03-06 05:00:00+00:00,408.7200012207031,409.6197204589844,408.74066162109375,410.5013122558594,409.6189880371094
2026-03-09 04:00:00+00:00,409.3900451660156,408.54901123046875,407.8313903808594,409.2566833496094,408.5605163574219
2026-03-10 04:00:00+00:00,405.760009765625,408.6895751953125,408.22698974609375,409.6443176269531,408.19287109375
2026-03-11 04:00:00+00:00,404.8100280761719,405.27813720703125,404.9595642089844,406.1883850097656,404.68060302734375
2026-03-12 04:00:00+00:00,401.8900146484375,404.76104736328125,404.3708190917969,405.7159423828125,404.19097900390625
2026-03-13 04:00:00+00:00,395.530029296875,401.952392578125,401.6610107421875,402.7601318359375,401.430908203125
2026-03-16 04:00:00+00:00,399.8600158691406,396.1568603515625,395.67578125,396.9620056152344,395.8301696777344
2026-03-17 04:00:00+00:00,399.64996337890625,399.58746337890625,398.99822998046875,400.5777893066406,399.1831359863281
2026-03-18 04:00:00+00:00,391.7900085449219,399.59307861328125,398.9901428222656,400.3325500488281,399.4561767578125
2026-03-19 04:00:00+00:00,388.989990234375,392.02227783203125,391.2413635253906,392.8992919921875,391.9267578125
2026-03-20 04:00:00+00:00,381.9000244140625,388.78680419921875,388.061279296875,389.5867004394531,388.71307373046875
2026-03-23 04:00:00+00:00,383.10498046875,381.8462829589844,381.3018798828125,382.9334716796875,381.29852294921875
2026-03-24 04:00:00+00:00,372.66998291015625,383.20172119140625,382.83099365234375,384.1880798339844,382.5799865722656
2026-03-25 04:00:00+00:00,371.07000732421875,373.30877685546875,372.4332580566406,374.1938171386719,373.3009033203125
2026-03-26 04:00:00+00:00,365.78997802734375,371.8089904785156,371.3646545410156,372.62896728515625,371.4300842285156
2026-03-27 04:00:00+00:00,356.85504150390625,366.593505859375,365.95635986328125,367.1885986328125,366.6372985839844
2026-03-30 04:00:00+00:00,358.8200378417969,357.4454040527344,356.60516357421875,358.2494812011719,357.48370361328125
2026-03-31 04:00:00+00:00,370.1300048828125,359.17333984375,358.5874328613281,359.9029846191406,359.0291748046875
2026-04-01 04:00:00+00:00,369.4599609375,370.48431396484375,370.0288391113281,371.267578125,370.1537780761719
2026-04-02 04:00:00+00:00,373.5099792480469,370.2579040527344,369.91168212890625,370.885986328125,369.9736328125
2026-04-06 04:00:00+00:00,372.7500305175781,373.4672546386719,372.7939453125,374.1727294921875,373.4360656738281
2026-04-07 04:00:00+00:00,372.3999938964844,372.4403381347656,372.12213134765625,373.2115173339844,371.9830322265625
2026-04-08 04:00:00+00:00,374.2599792480469,371.41119384765625,370.7906799316406,372.00396728515625,371.4405517578125
2026-04-09 04:00:00+00:00,372.989990234375,374.70989990234375,373.48004150390625,375.1924133300781,375.4680480957031
2026-04-10 04:00:00+00:00,370.8899841308594,372.731201171875,371.5124206542969,373.256103515625,373.4352111816406
2026-04-13 04:00:00+00:00,384.3299865722656,370.9823913574219,369.92791748046875,371.36041259765625,371.6684875488281
2026-04-14 04:00:00+00:00,393.0199890136719,383.9800720214844,382.8754577636719,384.5954895019531,384.4768371582031
2026-04-15 04:00:00+00:00,411.29998779296875,392.63836669921875,391.2929992675781,393.0177307128906,393.6178283691406
2026-04-16 04:00:00+00:00,420.1199951171875,411.4631652832031,409.99066162109375,411.5005798339844,412.9172058105469
