anchor_timestamp,anchor_prev_close,aggregate_regime_indicator,aggregate_regime_name,aggregate_soft_swing_cap,aggregate_t1_temporal_cap,aggregate_t1_direction_vote,aggregate_t1_momentum_sign,direction_hit,path_mae,path_ohlc_mae,path_range_mae,step_1_ohlc_mae,step_1_range_mae,horizon_ohlc_mae,step_1_close_mae,step_3_close_mae,step_5_close_mae,step_7_close_mae
2025-10-23 04:00:00+00:00,520.510009765625,0.0,NORMAL,,,0.0,0.0,1.0,7.553989887237549,7.383355140686035,3.365635395050049,2.2158660888671875,2.69989013671875,5.91571044921875,3.808837890625,3.79010009765625,14.43072509765625,10.10809326171875
2025-10-24 04:00:00+00:00,520.6599731445312,0.0,NORMAL,,,0.0,0.0,0.0,9.108555793762207,9.769095420837402,3.9349365234375,1.68109130859375,1.91064453125,7.060272216796875,3.63641357421875,18.49261474609375,1.41827392578125,6.8494873046875
2025-10-27 04:00:00+00:00,523.6599731445312,0.0,NORMAL,,,0.0,0.0,0.0,11.122802734375,11.387650489807129,4.399470806121826,8.055694580078125,1.7890625,16.116050720214844,7.87921142578125,15.74688720703125,9.8995361328125,14.8175048828125
2025-10-28 04:00:00+00:00,531.47998046875,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,15.147395133972168,14.005860328674316,3.4642333984375,13.63995361328125,5.53106689453125,23.917861938476562,8.9139404296875,7.67596435546875,16.835205078125,28.057098388671875
2025-10-29 04:00:00+00:00,542.0700073242188,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,28.042720794677734,26.01454734802246,4.177926063537598,1.0491180419921875,1.93939208984375,48.31517791748047,0.50628662109375,26.82904052734375,32.660888671875,49.42333984375
2025-10-30 04:00:00+00:00,542.4249877929688,0.0,NORMAL,,,0.0,0.0,0.0,36.75647735595703,34.601680755615234,3.6815664768218994,15.28033447265625,4.96466064453125,53.154876708984375,19.7794189453125,29.7657470703125,42.257537841796875,50.399627685546875
2025-10-31 04:00:00+00:00,525.6749877929688,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,17.591665267944336,17.52570152282715,3.643310546875,6.08148193359375,6.30303955078125,21.551239013671875,8.76251220703125,12.314208984375,28.802001953125,16.33477783203125
2025-11-03 05:00:00+00:00,517.8150024414062,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,12.878457069396973,12.480888366699219,1.867279052734375,1.8898468017578125,2.70672607421875,11.799705505371094,2.75775146484375,14.328460693359375,20.652374267578125,10.498748779296875
2025-11-04 05:00:00+00:00,516.97998046875,0.0,NORMAL,,,0.0,0.0,0.0,14.534550666809082,14.600822448730469,2.1113150119781494,5.343910217285156,0.667510986328125,12.390411376953125,2.3828125,23.84710693359375,14.94683837890625,10.16827392578125
2025-11-05 05:00:00+00:00,514.7100219726562,0.0,NORMAL,,,0.0,0.0,1.0,7.5236334800720215,7.831099510192871,2.0215322971343994,4.5421295166015625,0.950836181640625,3.1022491455078125,7.704010009765625,15.854034423828125,1.635833740234375,4.388885498046875
2025-11-06 05:00:00+00:00,506.9700012207031,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,5.348488807678223,4.914252281188965,2.739894390106201,6.907997131347656,0.22344970703125,4.5875244140625,11.5650634765625,0.16485595703125,3.44232177734375,5.54400634765625
2025-11-07 05:00:00+00:00,497.31500244140625,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,8.62730598449707,7.492030620574951,2.826167583465576,2.176239013671875,2.272186279296875,11.070411682128906,0.829925537109375,11.458892822265625,3.91729736328125,8.75592041015625
2025-11-10 05:00:00+00:00,496.80999755859375,0.0,NORMAL,,,0.0,0.0,1.0,6.937247276306152,6.500632286071777,3.5103542804718018,5.698860168457031,0.72552490234375,6.1569366455078125,7.973175048828125,9.0947265625,8.962615966796875,5.843780517578125
2025-11-11 05:00:00+00:00,506.04998779296875,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,8.945076942443848,8.937521934509277,4.916782855987549,0.6562118530273438,0.862274169921875,23.521705627441406,0.265533447265625,9.96966552734375,5.40203857421875,25.9332275390625
2025-11-12 05:00:00+00:00,508.9800109863281,0.0,NORMAL,,,0.0,0.0,0.0,13.519805908203125,11.95177173614502,5.190822124481201,3.3997039794921875,5.14166259765625,28.425758361816406,2.49810791015625,1.68927001953125,18.542816162109375,35.8692626953125
2025-11-13 05:00:00+00:00,511.3399963378906,0.0,NORMAL,,,0.0,0.0,1.0,16.461687088012695,15.41660213470459,5.0800347328186035,3.1596450805664062,5.372894287109375,35.31895446777344,6.214385986328125,1.6290283203125,22.21905517578125,37.190521240234375
2025-11-14 05:00:00+00:00,503.2900085449219,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,17.800106048583984,15.896669387817383,3.1338675022125244,3.9655303955078125,5.372344970703125,30.843521118164062,5.337158203125,10.79022216796875,25.930999755859375,29.25848388671875
2025-11-17 05:00:00+00:00,510.2799987792969,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,24.425092697143555,23.508975982666016,4.80126953125,2.2935333251953125,6.493927001953125,35.12291717529297,1.2655029296875,22.7410888671875,36.113861083984375,29.432281494140625
2025-11-18 05:00:00+00:00,507.6099853515625,0.0,NORMAL,,,0.0,0.0,1.0,29.73736572265625,28.054765701293945,3.4804904460906982,12.472618103027344,4.788238525390625,26.35376739501953,13.353424072265625,31.734375,39.54107666015625,25.950103759765625
2025-11-19 05:00:00+00:00,493.6700134277344,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,11.265084266662598,10.583287239074707,2.5696499347686768,4.17828369140625,0.930419921875,2.6543350219726562,5.41412353515625,18.624420166015625,15.061981201171875,0.1937255859375
2025-11-20 05:00:00+00:00,486.9200134277344,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,7.666111469268799,7.38817834854126,3.368678569793701,5.336906433105469,7.4256591796875,3.4589920043945312,9.003509521484375,12.162811279296875,0.49530029296875,0.45654296875
2025-11-21 05:00:00+00:00,478.510009765625,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,6.97735595703125,6.200870037078857,3.1134555339813232,4.638771057128906,0.660736083984375,7.388862609863281,7.68377685546875,7.986328125,10.935577392578125,8.022247314453125
2025-11-24 05:00:00+00:00,472.19000244140625,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,5.3157172203063965,5.7703986167907715,3.0392673015594482,1.3851776123046875,1.054473876953125,2.2069473266601562,0.673858642578125,5.372955322265625,7.5223388671875,0.010467529296875
2025-11-25 05:00:00+00:00,473.9100036621094,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,8.933493614196777,8.409052848815918,2.650364398956299,2.4185791015625,4.714202880859375,3.8998641967773438,3.479339599609375,15.691375732421875,14.00921630859375,4.9573974609375
2025-11-26 05:00:00+00:00,476.989990234375,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,8.479719161987305,8.294766426086426,2.331146240234375,8.932640075683594,2.13262939453125,5.1244354248046875,7.705047607421875,10.0447998046875,3.993927001953125,4.632080078125
2025-11-28 05:00:00+00:00,485.3299865722656,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,6.447413921356201,7.128815650939941,3.2282931804656982,3.3204803466796875,7.991180419921875,4.649078369140625,4.288726806640625,1.258056640625,12.6810302734375,1.713470458984375
2025-12-01 05:00:00+00:00,491.9949951171875,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,8.189919471740723,9.030915260314941,2.15576171875,5.395294189453125,2.904815673828125,3.6834259033203125,5.751495361328125,16.64892578125,11.66473388671875,2.491790771484375
2025-12-02 05:00:00+00:00,486.9599914550781,0.0,NORMAL,,,0.0,0.0,1.0,6.0388054847717285,6.527314186096191,1.9384504556655884,2.14263916015625,2.149871826171875,7.360679626464844,0.162872314453125,9.947113037109375,1.238983154296875,7.827239990234375
2025-12-03 05:00:00+00:00,489.8500061035156,0.0,NORMAL,,,0.0,0.0,0.0,9.842381477355957,10.246947288513184,1.8164803981781006,11.993667602539062,0.28118896484375,12.287681579589844,13.7255859375,10.508056640625,2.520965576171875,11.07391357421875
2025-12-04 05:00:00+00:00,477.92999267578125,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,8.853663444519043,7.2989630699157715,2.4306466579437256,1.4341812133789062,3.35205078125,5.351982116699219,2.31048583984375,16.927642822265625,4.727752685546875,5.549163818359375
2025-12-05 05:00:00+00:00,480.9700012207031,0.0,NORMAL,,,0.0,0.0,1.0,5.7718987464904785,4.626575946807861,2.2588980197906494,1.40472412109375,2.510101318359375,5.4610748291015625,2.04034423828125,10.604400634765625,0.165679931640625,8.530029296875
2025-12-08 05:00:00+00:00,483.0299987792969,0.0,NORMAL,,,0.0,0.0,1.0,4.931296348571777,4.67462158203125,1.2861546277999878,5.076385498046875,0.31866455078125,6.481101989746094,7.1805419921875,3.779052734375,4.209381103515625,5.38824462890625
2025-12-09 05:00:00+00:00,491.0799865722656,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,12.352778434753418,11.738492012023926,1.83819580078125,1.6747665405273438,4.0205078125,17.65460205078125,1.119293212890625,7.11492919921875,18.439056396484375,18.516937255859375
2025-12-10 05:00:00+00:00,492.0400085449219,0.0,NORMAL,,,0.0,0.0,0.0,16.771175384521484,16.346294403076172,2.367435932159424,12.254104614257812,3.512969970703125,14.349472045898438,14.272247314453125,17.11419677734375,20.264556884765625,14.03662109375
2025-12-11 05:00:00+00:00,478.70001220703125,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,6.739584922790527,5.962682247161865,2.175724506378174,3.7001190185546875,0.298370361328125,14.222137451171875,7.793548583984375,2.261566162109375,3.076904296875,14.301727294921875
2025-12-12 05:00:00+00:00,483.6549987792969,0.0,NORMAL,,,0.0,0.0,1.0,5.021079063415527,5.201870441436768,3.2097299098968506,4.078094482421875,3.93145751953125,4.415489196777344,4.769866943359375,6.732757568359375,2.50885009765625,3.44281005859375
2025-12-15 05:00:00+00:00,478.5299987792969,0.0,NORMAL,,,0.0,0.0,1.0,5.9890007972717285,6.713406085968018,3.990940570831299,1.8205947875976562,2.263458251953125,9.350700378417969,2.978302001953125,1.0435791015625,11.005859375,8.304351806640625
2025-12-16 05:00:00+00:00,474.739990234375,0.0,NORMAL,,,0.0,0.0,0.0,4.673344135284424,5.284483909606934,3.5701382160186768,1.6819381713867188,1.9859619140625,5.98602294921875,1.817535400390625,6.496124267578125,4.623565673828125,7.285675048828125
2025-12-17 05:00:00+00:00,476.2850036621094,0.0,NORMAL,,,0.0,0.0,0.0,4.2288994789123535,3.8347995281219482,3.5556728839874268,2.3885345458984375,5.1221923828125,6.017326354980469,3.915557861328125,2.939788818359375,4.023956298828125,7.5877685546875
2025-12-18 05:00:00+00:00,476.0899963378906,0.0,NORMAL,,,0.0,0.0,1.0,7.5285162925720215,7.507537841796875,3.138026714324951,5.551948547363281,2.624755859375,5.544960021972656,6.141998291015625,7.44476318359375,9.6553955078125,4.694183349609375
2025-12-19 05:00:00+00:00,483.9200134277344,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,4.110630512237549,4.030481815338135,3.5886142253875732,2.5587310791015625,3.790435791015625,6.235557556152344,1.937835693359375,4.80517578125,3.402008056640625,5.81329345703125
2025-12-22 05:00:00+00:00,485.67999267578125,0.0,NORMAL,,,0.0,0.0,0.0,2.536189556121826,2.2338900566101074,3.6715219020843506,1.738189697265625,2.686279296875,2.8093414306640625,3.52001953125,0.785400390625,1.769775390625,6.851898193359375
2025-12-23 05:00:00+00:00,484.7900085449219,0.0,NORMAL,,,0.0,0.0,1.0,2.932796001434326,2.4176864624023438,4.283504009246826,1.3812332153320312,4.1859130859375,7.919036865234375,0.79779052734375,1.554534912109375,0.360443115234375,14.905975341796875
2025-12-24 05:00:00+00:00,486.489990234375,0.0,NORMAL,,,0.0,0.0,1.0,9.050419807434082,7.786473751068115,2.862858295440674,1.1780471801757812,2.1019287109375,18.125404357910156,2.081878662109375,4.616241455078125,7.916107177734375,19.0299072265625
2025-12-26 05:00:00+00:00,488.0400085449219,0.0,NORMAL,,,0.0,0.0,0.0,10.92454719543457,10.049474716186523,3.6968252658843994,1.7493057250976562,2.19873046875,17.16521453857422,2.3990478515625,5.237579345703125,20.381378173828125,14.245361328125
2025-12-29 05:00:00+00:00,487.8500061035156,0.0,NORMAL,,,0.0,0.0,0.0,7.6051812171936035,7.198328495025635,2.5533535480499268,1.650543212890625,1.1026611328125,7.3517913818359375,0.9378662109375,4.63189697265625,15.639007568359375,5.976165771484375
2025-12-30 05:00:00+00:00,487.19000244140625,0.0,NORMAL,,,0.0,0.0,1.0,7.762786865234375,7.420253276824951,2.7355868816375732,1.1142120361328125,1.49969482421875,7.879112243652344,0.144134521484375,15.076202392578125,9.432342529296875,8.907379150390625
2025-12-31 05:00:00+00:00,487.489990234375,0.0,NORMAL,,,0.0,0.0,1.0,11.605891227722168,11.114343643188477,2.5001003742218018,1.4771652221679688,4.63995361328125,16.557586669921875,0.6749267578125,18.20855712890625,6.922149658203125,13.15570068359375
2026-01-02 05:00:00+00:00,483.69500732421875,0.0,NORMAL,,,0.0,0.0,0.0,7.472965717315674,7.664882183074951,2.7829501628875732,6.408500671386719,8.6044921875,6.072944641113281,10.96746826171875,7.324462890625,6.691741943359375,5.74273681640625
2026-01-05 05:00:00+00:00,472.93499755859375,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,5.315712928771973,4.72866153717041,2.418243408203125,1.4885711669921875,3.67938232421875,1.4280242919921875,0.68927001953125,11.42059326171875,5.886199951171875,1.3311767578125
2026-01-06 05:00:00+00:00,472.79998779296875,0.0,NORMAL,,,0.0,0.0,0.0,6.520285606384277,5.145102500915527,2.342254638671875,2.467620849609375,0.816375732421875,8.72857666015625,6.0115966796875,5.31793212890625,5.240203857421875,10.78887939453125
2026-01-07 05:00:00+00:00,478.4800109863281,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,10.031851768493652,8.971383094787598,1.7974417209625244,3.7073211669921875,0.505401611328125,20.13775634765625,4.808441162109375,3.200714111328125,12.225006103515625,22.470367431640625
2026-01-08 05:00:00+00:00,483.7099914550781,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,16.139543533325195,15.339728355407715,2.9724209308624268,5.277862548828125,4.738983154296875,26.0252685546875,7.29376220703125,8.622406005859375,24.013336181640625,25.56268310546875
2026-01-09 05:00:00+00:00,478.0400085449219,0.0,NORMAL,,,0.0,0.0,1.0,15.130545616149902,14.307692527770996,1.894622802734375,2.0857162475585938,1.469451904296875,30.82294464111328,0.967926025390625,8.75213623046875,23.12823486328125,28.000030517578125
2026-01-12 05:00:00+00:00,479.1499938964844,0.0,NORMAL,,,0.0,0.0,1.0,18.690670013427734,17.47056770324707,2.5794894695281982,1.7582015991210938,1.99969482421875,32.45945739746094,1.515045166015625,19.45458984375,19.378631591796875,36.5936279296875
2026-01-13 05:00:00+00:00,477.19000244140625,0.0,NORMAL,,,0.0,0.0,0.0,22.800472259521484,21.6500244140625,2.360225200653076,5.296112060546875,3.087249755859375,31.738189697265625,6.6148681640625,22.88739013671875,26.390472412109375,29.685333251953125
2026-01-14 05:00:00+00:00,470.6700134277344,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,21.13302230834961,20.336748123168945,4.9873046875,8.407035827636719,4.0396728515625,20.70105743408203,13.313629150390625,14.92095947265625,35.6800537109375,13.443511962890625
2026-01-15 05:00:00+00:00,459.625,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,7.725289344787598,7.405465126037598,3.863154888153076,1.7233505249023438,1.64312744140625,9.098114013671875,2.2860107421875,6.243011474609375,9.094268798828125,12.010986328125
2026-01-16 05:00:00+00:00,456.7099914550781,0.0,NORMAL,,,0.0,0.0,1.0,10.417017936706543,9.427549362182617,4.7915520668029785,1.8878402709960938,1.368255615234375,21.334793090820312,2.18963623046875,13.240234375,9.926239013671875,24.14794921875
2026-01-20 05:00:00+00:00,459.760009765625,0.0,NORMAL,,,0.0,0.0,0.0,10.948699951171875,10.637113571166992,4.1479010581970215,7.0276031494140625,0.704986572265625,15.388114929199219,6.09149169921875,12.225555419921875,5.45257568359375,16.542572021484375
2026-01-21 05:00:00+00:00,454.635009765625,0.0,NORMAL,,,0.0,0.0,0.0,17.524274826049805,15.363776206970215,6.4051079750061035,7.7518310546875,7.083709716796875,20.007102966308594,11.07305908203125,11.163177490234375,27.582275390625,22.378204345703125
2026-01-22 05:00:00+00:00,444.0,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,22.17812728881836,19.072969436645508,5.748112201690674,4.944175720214844,3.191131591796875,11.969276428222656,6.280731201171875,25.0111083984375,38.937957763671875,16.61724853515625
2026-01-23 05:00:00+00:00,450.9150085449219,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,23.93899154663086,21.23086166381836,5.0335822105407715,8.750389099121094,12.647369384765625,31.229469299316406,14.81011962890625,25.264892578125,23.1278076171875,35.46435546875
2026-01-26 05:00:00+00:00,465.80999755859375,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,30.097354888916016,27.037277221679688,3.648899555206299,3.7361526489257812,3.60504150390625,52.41053009033203,6.900115966796875,16.49041748046875,37.397003173828125,56.89849853515625
2026-01-27 05:00:00+00:00,470.29998779296875,0.0,NORMAL,,,0.0,0.0,1.0,36.49969482421875,35.1687126159668,3.598475933074951,7.1863250732421875,1.23919677734375,57.675132751464844,8.34619140625,37.345123291015625,47.0318603515625,54.962890625
2026-01-28 05:00:00+00:00,480.6000061035156,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,54.975399017333984,52.337947845458984,5.971871376037598,2.4117202758789062,4.207122802734375,77.23287200927734,0.288421630859375,53.080963134765625,70.56295776367188,85.22128295898438
2026-01-29 05:00:00+00:00,481.6400146484375,0.0,NORMAL,,,0.0,0.0,1.0,68.93724822998047,65.78164672851562,4.4829230308532715,48.03424072265625,14.7232666015625,87.03498840332031,47.33477783203125,59.4249267578125,72.90899658203125,86.0648193359375
2026-01-30 05:00:00+00:00,433.1199951171875,0.3228175239359496,NORMAL,,,0.0,0.0,1.0,9.81529426574707,11.272002220153809,5.639683246612549,4.962623596191406,5.61376953125,6.933204650878906,2.6661376953125,14.03448486328125,23.242095947265625,1.84027099609375
2026-02-02 05:00:00+00:00,430.04998779296875,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,16.194597244262695,14.931098937988281,3.8614065647125244,2.4409866333007812,5.7235107421875,10.252021789550781,2.120330810546875,9.385772705078125,24.99365234375,16.806549072265625
2026-02-03 05:00:00+00:00,423.239990234375,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,23.45065689086914,20.45174217224121,2.481842041015625,9.081184387207031,0.023590087890625,23.180580139160156,13.6328125,35.9813232421875,18.819793701171875,32.3067626953125
2026-02-04 05:00:00+00:00,411.25,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,7.44171142578125,7.612995624542236,5.2790656089782715,1.6112747192382812,4.39178466796875,4.066658020019531,1.481658935546875,8.42767333984375,10.353363037109375,3.921173095703125
2026-02-05 05:00:00+00:00,414.17999267578125,0.1614087619679748,NORMAL,,,0.0,0.0,0.0,19.66684341430664,16.825984954833984,3.3868277072906494,14.94427490234375,4.343505859375,32.71405029296875,20.850494384765625,3.729461669921875,24.939727783203125,35.586883544921875
2026-02-06 05:00:00+00:00,393.6499938964844,0.3228175239359496,NORMAL,,,0.0,0.0,0.0,9.567099571228027,10.142924308776855,6.37127685546875,6.464057922363281,7.653717041015625,3.11553955078125,8.843475341796875,19.753326416015625,5.73626708984375,2.821075439453125
2026-02-09 05:00:00+00:00,401.0150146484375,0.1614087619679748,NORMAL,,,0.0,0.0,1.0,7.6406121253967285,7.117881774902344,4.884639263153076,7.099571228027344,0.39227294921875,9.642204284667969,12.53155517578125,1.714141845703125,4.27374267578125,11.29248046875
