anchor_timestamp,actual_next_close,aggregate_next_close,v8_5_next_close,v9_1_next_close,v9_2_next_close,v9_5_next_close
2026-04-17 14:20:00+00:00,425.08001708984375,424.81964111328125,420.62054443359375,420.5998229980469,426.7140808105469,425.7291564941406
2026-04-17 14:21:00+00:00,425.05499267578125,425.1293640136719,420.9138488769531,421.230224609375,426.80474853515625,426.0045166015625
2026-04-17 14:22:00+00:00,424.530029296875,425.8081359863281,426.614990234375,421.075439453125,427.4560546875,426.236328125
2026-04-17 14:23:00+00:00,424.449951171875,424.7198791503906,420.6008605957031,420.3635559082031,426.4334716796875,425.6799011230469
2026-04-17 14:24:00+00:00,424.3900146484375,426.8946838378906,425.9839172363281,420.0132751464844,426.5407409667969,428.83892822265625
2026-04-17 14:25:00+00:00,424.44500732421875,424.610107421875,420.885498046875,420.3293151855469,426.5728759765625,425.44854736328125
2026-04-17 14:26:00+00:00,424.94000244140625,425.23956298828125,426.08624267578125,421.153564453125,426.8622131347656,425.5791931152344
2026-04-17 14:27:00+00:00,425.1099548339844,425.390380859375,420.9321594238281,421.305419921875,427.3955993652344,426.3642272949219
2026-04-17 14:28:00+00:00,425.7699890136719,425.6767578125,421.64239501953125,426.1042785644531,427.4593811035156,425.97418212890625
2026-04-17 14:29:00+00:00,425.8449401855469,425.69207763671875,421.99981689453125,421.7214050292969,427.7936706542969,426.3648986816406
2026-04-17 14:30:00+00:00,426.72998046875,428.6861877441406,427.3291931152344,426.23785400390625,428.8473815917969,430.0057678222656
2026-04-17 14:31:00+00:00,426.8399963378906,430.3687438964844,429.12457275390625,427.31640625,428.8526611328125,432.36749267578125
2026-04-17 14:32:00+00:00,426.7750244140625,429.7125244140625,429.26116943359375,426.75286865234375,428.24334716796875,431.356201171875
2026-04-17 14:33:00+00:00,427.0099792480469,429.4856262207031,427.85137939453125,426.6469421386719,427.91064453125,431.273193359375
2026-04-17 14:34:00+00:00,426.6600341796875,427.2361145019531,428.33636474609375,427.832763671875,427.9752502441406,426.8658447265625
2026-04-17 14:35:00+00:00,426.0699768066406,427.1275329589844,427.53411865234375,426.8453063964844,430.1900329589844,426.528564453125
2026-04-17 14:36:00+00:00,426.4399719238281,426.7807312011719,428.15509033203125,426.864501953125,429.1138916015625,426.2109680175781
2026-04-17 14:37:00+00:00,426.8000183105469,427.2766418457031,426.9530334472656,427.1484375,430.7123718261719,426.78045654296875
2026-04-17 14:38:00+00:00,427.2200012207031,427.4762268066406,427.705322265625,428.2493591308594,430.2638854980469,426.8622741699219
2026-04-17 14:39:00+00:00,427.6400146484375,427.7453308105469,429.6238708496094,429.0611572265625,430.4325256347656,426.77642822265625
2026-04-17 14:40:00+00:00,427.8900146484375,428.3011779785156,429.8929138183594,429.1317138671875,430.99176025390625,427.4870910644531
2026-04-17 14:41:00+00:00,427.8699951171875,428.5947265625,430.62115478515625,428.9197692871094,430.5399169921875,427.97540283203125
2026-04-17 14:42:00+00:00,428.1799621582031,428.3599853515625,430.2966003417969,428.17230224609375,431.0592041015625,427.6011047363281
2026-04-17 14:43:00+00:00,428.1600036621094,428.76226806640625,428.4927978515625,429.2273864746094,431.7567443847656,428.1992492675781
2026-04-17 14:44:00+00:00,428.21002197265625,428.7554626464844,430.9138488769531,428.7342529296875,432.1946105957031,427.794677734375
2026-04-17 14:45:00+00:00,428.27496337890625,428.7629089355469,430.5025329589844,429.2618103027344,431.7250671386719,427.88507080078125
2026-04-17 14:46:00+00:00,428.6699523925781,429.0500183105469,429.01324462890625,429.3638916015625,432.191162109375,428.4929504394531
2026-04-17 14:47:00+00:00,428.20001220703125,429.39697265625,431.0176086425781,429.4486389160156,432.1391906738281,428.7042541503906
2026-04-17 14:48:00+00:00,428.21002197265625,429.12896728515625,428.7914123535156,430.3523864746094,432.0975341796875,428.5598449707031
2026-04-17 14:49:00+00:00,427.9599609375,428.48297119140625,428.6585388183594,429.1004333496094,430.1305236816406,428.0548400878906
2026-04-17 14:50:00+00:00,427.68499755859375,430.67913818359375,430.517822265625,428.56817626953125,428.697998046875,432.22412109375
2026-04-17 14:51:00+00:00,428.01995849609375,430.2604064941406,428.7330627441406,428.25408935546875,428.20513916015625,431.97760009765625
2026-04-17 14:52:00+00:00,428.1499938964844,430.4439392089844,429.4647216796875,428.8537292480469,428.5151672363281,431.9424133300781
2026-04-17 14:53:00+00:00,428.3899841308594,430.81768798828125,429.4548034667969,429.26898193359375,429.8023986816406,432.22418212890625
2026-04-17 14:54:00+00:00,428.6350402832031,431.13189697265625,429.94927978515625,429.4217834472656,429.3558044433594,432.731201171875
2026-04-17 14:55:00+00:00,428.47003173828125,430.47705078125,430.1849060058594,429.7518005371094,423.15472412109375,432.8234558105469
2026-04-17 14:56:00+00:00,428.8900146484375,430.9166259765625,430.0020751953125,424.0137939453125,430.1756286621094,432.9545593261719
2026-04-17 14:57:00+00:00,429.5899963378906,431.47906494140625,429.99176025390625,429.2408447265625,430.6842956542969,432.9385681152344
2026-04-17 14:58:00+00:00,429.97003173828125,431.805908203125,431.13897705078125,423.8620300292969,432.0557556152344,433.6745910644531
2026-04-17 14:59:00+00:00,430.0550231933594,432.4126892089844,431.5014343261719,425.55072021484375,431.4080505371094,434.5035705566406
2026-04-17 15:00:00+00:00,430.2799987792969,432.37939453125,432.05145263671875,425.0792541503906,432.1585693359375,434.2349548339844
2026-04-17 15:01:00+00:00,430.1700134277344,432.8664245605469,431.50360107421875,430.614013671875,431.473388671875,434.4462890625
2026-04-17 15:02:00+00:00,430.6750183105469,432.923828125,432.0790710449219,430.3481750488281,431.8916320800781,434.4359130859375
2026-04-17 15:03:00+00:00,430.3699645996094,431.08697509765625,431.59649658203125,431.2369689941406,434.2577819824219,430.3656005859375
2026-04-17 15:04:00+00:00,429.79498291015625,430.74896240234375,431.6273498535156,431.2087097167969,433.8606262207031,429.9279479980469
2026-04-17 15:05:00+00:00,430.0649719238281,430.26470947265625,430.9367980957031,431.30706787109375,433.2019348144531,429.4506530761719
2026-04-17 15:06:00+00:00,430.469970703125,430.49560546875,432.7228698730469,430.98614501953125,433.38916015625,429.52667236328125
2026-04-17 15:07:00+00:00,430.92999267578125,431.0263366699219,431.09832763671875,431.6471252441406,433.8746643066406,430.41351318359375
2026-04-17 15:08:00+00:00,430.77001953125,431.51702880859375,433.2803039550781,431.5140686035156,434.5557556152344,430.7043762207031
2026-04-17 15:09:00+00:00,431.0849914550781,431.59893798828125,433.75286865234375,431.4306335449219,434.2242126464844,430.9126892089844
2026-04-17 15:10:00+00:00,430.80999755859375,431.62939453125,433.7177734375,431.3851013183594,434.5773010253906,430.813232421875
2026-04-17 15:11:00+00:00,430.8399963378906,431.43603515625,433.7436828613281,431.1080627441406,434.1828308105469,430.66754150390625
2026-04-17 15:12:00+00:00,430.8900146484375,431.3282165527344,432.05059814453125,431.3632507324219,434.48046875,430.6168212890625
2026-04-17 15:13:00+00:00,429.85504150390625,431.1820983886719,432.1331787109375,431.5854187011719,432.91717529296875,430.6526184082031
2026-04-17 15:14:00+00:00,429.8000183105469,432.15740966796875,431.2062683105469,431.9854736328125,430.7668151855469,433.27618408203125
2026-04-17 15:15:00+00:00,430.0499572753906,432.58453369140625,431.6996765136719,429.9851989746094,431.54052734375,434.11749267578125
2026-04-17 15:16:00+00:00,430.30499267578125,432.7613220214844,431.69915771484375,429.3262939453125,432.1029357910156,434.34124755859375
2026-04-17 15:17:00+00:00,430.7699890136719,430.77899169921875,426.1934509277344,431.2599182128906,432.591064453125,431.1210021972656
2026-04-17 15:18:00+00:00,430.7699890136719,430.7065124511719,426.8694763183594,425.2938537597656,432.73382568359375,431.6445007324219
2026-04-17 15:19:00+00:00,430.4499816894531,431.12786865234375,427.0194091796875,426.9501037597656,433.5021057128906,431.95196533203125
2026-04-17 15:20:00+00:00,429.8700256347656,430.746337890625,426.7493896484375,427.23638916015625,432.5483703613281,431.56591796875
2026-04-17 15:21:00+00:00,430.2200012207031,430.0995788574219,426.4482116699219,426.63348388671875,431.7630310058594,430.873046875
2026-04-17 15:22:00+00:00,430.625,430.6128234863281,426.3697509765625,426.283935546875,432.264892578125,431.65704345703125
2026-04-17 15:23:00+00:00,431.1400451660156,430.79815673828125,426.7685852050781,427.5138854980469,432.627197265625,431.5483093261719
2026-04-17 15:24:00+00:00,431.3599853515625,431.1395568847656,427.1033935546875,426.90289306640625,433.309326171875,431.9114685058594
2026-04-17 15:25:00+00:00,431.1699523925781,431.5624694824219,427.78509521484375,427.6336669921875,433.36468505859375,432.3870849609375
2026-04-17 15:26:00+00:00,431.010009765625,431.6150207519531,427.7056884765625,426.99212646484375,433.6398620605469,432.5811767578125
2026-04-17 15:27:00+00:00,430.6100158691406,431.34893798828125,427.4353942871094,427.0199279785156,433.15087890625,432.2931823730469
2026-04-17 15:28:00+00:00,430.8199768066406,430.90484619140625,427.22021484375,426.8362731933594,432.2579345703125,431.86541748046875
2026-04-17 15:29:00+00:00,430.33001708984375,431.11883544921875,427.2723388671875,426.2542724609375,433.35821533203125,432.02337646484375
2026-04-17 15:30:00+00:00,430.1499938964844,431.1658935546875,426.79754638671875,432.73193359375,431.8671569824219,431.6621398925781
2026-04-17 15:31:00+00:00,430.530029296875,430.53173828125,426.56732177734375,425.7585144042969,432.33319091796875,431.5639343261719
2026-04-17 15:32:00+00:00,430.1349792480469,430.5813903808594,426.66241455078125,425.82391357421875,432.621826171875,431.4593200683594
2026-04-17 15:33:00+00:00,430.4250183105469,430.27923583984375,426.07464599609375,426.45306396484375,431.9535217285156,431.1675109863281
2026-04-17 15:34:00+00:00,430.52001953125,431.1960144042969,426.6383056640625,426.8212585449219,433.01751708984375,432.35919189453125
2026-04-17 15:35:00+00:00,430.25,430.8912048339844,426.85552978515625,426.9656066894531,433.0195617675781,431.72564697265625
2026-04-17 15:36:00+00:00,430.2900085449219,429.87530517578125,426.2901611328125,426.57818603515625,432.2017822265625,430.2955017089844
2026-04-17 15:37:00+00:00,430.4700012207031,429.7191467285156,426.9717102050781,426.2290954589844,431.9694519042969,430.00445556640625
2026-04-17 15:38:00+00:00,430.2950439453125,429.91168212890625,426.9375915527344,426.34893798828125,432.39605712890625,430.19244384765625
2026-04-17 15:39:00+00:00,430.1000061035156,430.1761169433594,426.7503967285156,426.5638427734375,432.429931640625,430.7065124511719
2026-04-17 15:40:00+00:00,429.6000061035156,429.1608581542969,426.61224365234375,426.8487243652344,426.3547058105469,430.3012390136719
2026-04-17 15:41:00+00:00,429.2600402832031,428.6023864746094,425.8029479980469,427.341552734375,424.3354187011719,429.9408874511719
2026-04-17 15:42:00+00:00,428.7300109863281,428.97900390625,426.1737365722656,426.9016418457031,425.5178527832031,430.4526062011719
2026-04-17 15:43:00+00:00,428.5000305175781,427.7894287109375,425.2434997558594,426.27423095703125,423.6346130371094,429.11767578125
2026-04-17 15:44:00+00:00,428.41998291015625,427.9375305175781,425.9107971191406,426.6136779785156,425.1279602050781,428.9486999511719
2026-04-17 15:45:00+00:00,428.6650085449219,427.9208679199219,425.35748291015625,426.648193359375,425.31817626953125,428.9761962890625
2026-04-17 15:46:00+00:00,428.2749938964844,428.053955078125,425.6145324707031,426.70965576171875,425.5518798828125,429.04754638671875
2026-04-17 15:47:00+00:00,428.2850036621094,427.4521179199219,425.57110595703125,426.14263916015625,423.6272277832031,428.6022644042969
2026-04-17 15:48:00+00:00,427.7799987792969,427.7350158691406,425.2804260253906,426.2456970214844,425.32476806640625,428.7486877441406
2026-04-17 15:49:00+00:00,427.84002685546875,426.9815368652344,424.76824951171875,426.0414733886719,423.2063903808594,428.12109375
2026-04-17 15:50:00+00:00,427.80999755859375,427.9152526855469,425.2897033691406,425.1412353515625,425.4827880859375,429.32769775390625
2026-04-17 15:51:00+00:00,428.30999755859375,427.66015625,424.7483215332031,425.9318542480469,424.9737854003906,428.9532470703125
2026-04-17 15:52:00+00:00,428.6200256347656,427.8499755859375,424.75042724609375,424.5943908691406,423.6028137207031,429.6829528808594
2026-04-17 15:53:00+00:00,428.5849914550781,428.45477294921875,425.4095764160156,425.8940734863281,425.5877685546875,429.93402099609375
2026-04-17 15:54:00+00:00,428.5849914550781,427.7210998535156,425.0527038574219,426.64544677734375,423.9831848144531,428.9252014160156
2026-04-17 15:55:00+00:00,428.969970703125,427.84912109375,425.5541687011719,426.1666564941406,425.3084716796875,428.84759521484375
2026-04-17 15:56:00+00:00,429.0400085449219,428.0500793457031,425.6458435058594,425.3260192871094,423.934326171875,429.5390930175781
2026-04-17 15:57:00+00:00,428.5,428.92095947265625,425.25311279296875,426.6007080078125,425.6381530761719,430.5674743652344
2026-04-17 15:58:00+00:00,428.48004150390625,427.4881286621094,424.70550537109375,426.6842956542969,423.4254150390625,428.7027893066406
2026-04-17 15:59:00+00:00,428.1800231933594,427.68310546875,425.1242980957031,425.5265197753906,425.4170227050781,428.7151794433594
2026-04-17 16:00:00+00:00,428.0899658203125,427.0056457519531,424.5368347167969,424.7159118652344,423.87957763671875,428.14031982421875
2026-04-17 16:01:00+00:00,428.0899963378906,428.3287353515625,424.591796875,424.6244201660156,429.6105041503906,429.2425231933594
2026-04-17 16:02:00+00:00,428.3549499511719,428.3467102050781,424.3441162109375,424.8170166015625,429.718017578125,429.2587890625
2026-04-17 16:03:00+00:00,428.739990234375,428.6783142089844,424.8272705078125,424.75762939453125,430.1860046386719,429.61383056640625
2026-04-17 16:04:00+00:00,428.7799987792969,428.9624328613281,424.98492431640625,424.89251708984375,430.6796569824219,429.8646240234375
2026-04-17 16:05:00+00:00,428.8349914550781,429.0902404785156,425.0290222167969,424.93896484375,430.9492492675781,430.0089416503906
2026-04-17 16:06:00+00:00,428.6149597167969,429.0741271972656,425.0882568359375,425.1134033203125,430.7391357421875,429.9773864746094
2026-04-17 16:07:00+00:00,428.5499572753906,429.2110900878906,430.3121643066406,424.73046875,429.4808349609375,429.8305969238281
2026-04-17 16:08:00+00:00,428.489990234375,429.2670593261719,430.0824890136719,424.7204284667969,430.192138671875,429.822265625
2026-04-17 16:09:00+00:00,428.1199951171875,428.65020751953125,424.8164978027344,424.6753234863281,429.96881103515625,429.5906982421875
2026-04-17 16:10:00+00:00,428.4150390625,428.2087707519531,424.79022216796875,424.8942565917969,428.3716125488281,429.23114013671875
2026-04-17 16:11:00+00:00,428.4800109863281,428.71075439453125,424.8301696777344,424.5794677734375,429.8697204589844,429.7561950683594
2026-04-17 16:12:00+00:00,428.59002685546875,428.77752685546875,424.9878234863281,425.40576171875,430.53399658203125,429.55474853515625
2026-04-17 16:13:00+00:00,428.30499267578125,428.8281555175781,425.0325012207031,425.4360046386719,430.70355224609375,429.56585693359375
2026-04-17 16:14:00+00:00,428.4599914550781,427.79217529296875,424.86553955078125,424.77166748046875,428.855712890625,428.3224182128906
2026-04-17 16:15:00+00:00,428.219970703125,428.72662353515625,424.8676452636719,424.24542236328125,430.2856750488281,429.72235107421875
2026-04-17 16:16:00+00:00,427.8599853515625,428.61602783203125,424.9255676269531,424.56689453125,429.81890869140625,429.6366882324219
2026-04-17 16:17:00+00:00,427.2249755859375,427.8167724609375,424.35003662109375,424.53741455078125,428.5270690917969,428.6789855957031
2026-04-17 16:18:00+00:00,427.69000244140625,427.09039306640625,423.57122802734375,424.9019775390625,429.22607421875,427.4391174316406
2026-04-17 16:19:00+00:00,427.655029296875,427.0795593261719,423.6534118652344,422.7049255371094,430.1141052246094,427.4136657714844
2026-04-17 16:20:00+00:00,427.52996826171875,427.3244323730469,424.00689697265625,424.4361572265625,429.0954895019531,427.7807312011719
2026-04-17 16:21:00+00:00,427.5450439453125,426.4976501464844,423.74774169921875,424.0821838378906,424.0817565917969,427.5695495605469
2026-04-17 16:22:00+00:00,428.19000244140625,426.5639343261719,424.20556640625,423.994384765625,423.8664855957031,427.6781921386719
2026-04-17 16:23:00+00:00,428.30999755859375,427.50274658203125,424.46484375,424.0819091796875,423.4642639160156,429.24176025390625
2026-04-17 16:24:00+00:00,428.4849853515625,427.3392333984375,424.5031433105469,424.90533447265625,424.4463806152344,428.55401611328125
2026-04-17 16:25:00+00:00,428.489990234375,427.5024108886719,424.7557678222656,424.87005615234375,424.8915100097656,428.66571044921875
2026-04-17 16:26:00+00:00,428.5400085449219,428.1185607910156,424.5408020019531,425.00177001953125,429.95257568359375,428.6244201660156
2026-04-17 16:27:00+00:00,428.5600280761719,428.7462158203125,425.0046691894531,424.63470458984375,430.2296142578125,429.6680908203125
2026-04-17 16:28:00+00:00,428.510009765625,428.72119140625,424.8560791015625,424.61761474609375,429.91168212890625,429.7161865234375
2026-04-17 16:29:00+00:00,428.6050109863281,428.7422790527344,424.94451904296875,424.7733459472656,430.093505859375,429.68841552734375
2026-04-17 16:30:00+00:00,428.7799987792969,428.6639404296875,425.24456787109375,424.30780029296875,429.9548034667969,429.57830810546875
2026-04-17 16:31:00+00:00,428.8599853515625,429.2598876953125,430.426513671875,424.8523864746094,430.4940185546875,429.6039733886719
2026-04-17 16:32:00+00:00,429.125,431.40948486328125,430.3709716796875,425.5488586425781,430.6578674316406,433.3365173339844
2026-04-17 16:33:00+00:00,428.9649963378906,431.91680908203125,430.6463623046875,430.6007995605469,430.5058898925781,433.3982849121094
2026-04-17 16:34:00+00:00,429.0100402832031,431.7240295410156,430.4640808105469,430.5588073730469,429.7674255371094,433.2976989746094
2026-04-17 16:35:00+00:00,428.9100341796875,431.16876220703125,430.7536926269531,431.23211669921875,425.1157531738281,433.205810546875
2026-04-17 16:36:00+00:00,428.8999938964844,431.74151611328125,430.7960510253906,430.6551818847656,430.37213134765625,433.13885498046875
2026-04-17 16:37:00+00:00,428.9800109863281,431.5134582519531,430.6279602050781,430.3358459472656,429.0199890136719,433.1158142089844
2026-04-17 16:38:00+00:00,429.3300476074219,431.1355285644531,430.6019592285156,431.1168212890625,424.6471252441406,433.3031005859375
2026-04-17 16:39:00+00:00,429.3299865722656,432.0194396972656,430.88525390625,431.1070556640625,429.4374694824219,433.6602783203125
2026-04-17 16:40:00+00:00,429.199951171875,431.5095520019531,431.0204162597656,431.50244140625,425.0767517089844,433.6620788574219
2026-04-17 16:41:00+00:00,428.8000183105469,432.0693054199219,430.9361877441406,430.6460876464844,429.99163818359375,433.7210693359375
2026-04-17 16:42:00+00:00,428.8200378417969,431.56146240234375,430.6299133300781,429.9111022949219,429.60772705078125,433.15924072265625
2026-04-17 16:43:00+00:00,428.7599792480469,429.4339904785156,425.10369873046875,430.3833923339844,430.1858215332031,429.9472961425781
2026-04-17 16:44:00+00:00,428.77001953125,429.9595031738281,430.4510192871094,430.522705078125,430.3518371582031,430.0323486328125
2026-04-17 16:45:00+00:00,428.80999755859375,429.23736572265625,425.0428161621094,430.3540344238281,429.83392333984375,429.7001647949219
2026-04-17 16:46:00+00:00,428.6299743652344,429.51495361328125,425.1292419433594,430.5179443359375,430.0553283691406,430.1020202636719
2026-04-17 16:47:00+00:00,428.760009765625,429.28497314453125,425.2502136230469,429.78167724609375,429.9034423828125,429.86444091796875
2026-04-17 16:48:00+00:00,428.3800048828125,429.0648193359375,425.2298583984375,425.36505126953125,430.5602722167969,429.961669921875
2026-04-17 16:49:00+00:00,428.3200378417969,428.40325927734375,424.8928527832031,424.8751525878906,429.5060729980469,429.2379150390625
2026-04-17 16:50:00+00:00,428.3000183105469,427.954833984375,424.5517883300781,424.760986328125,430.01727294921875,428.3946533203125
2026-04-17 16:51:00+00:00,428.22998046875,427.9012451171875,424.86279296875,425.37384033203125,429.8052978515625,428.2098693847656
2026-04-17 16:52:00+00:00,428.18499755859375,427.8919677734375,424.5504455566406,424.59954833984375,430.1843566894531,428.2917785644531
2026-04-17 16:53:00+00:00,428.0599670410156,427.888671875,424.6575622558594,424.7071838378906,429.94244384765625,428.3208312988281
2026-04-17 16:54:00+00:00,427.8799743652344,427.7232666015625,424.7591247558594,424.6001892089844,429.5436096191406,428.1482849121094
2026-04-17 16:55:00+00:00,427.77001953125,427.444091796875,424.1302185058594,424.18109130859375,429.3520812988281,427.8972473144531
2026-04-17 16:56:00+00:00,427.5199890136719,426.73419189453125,424.148193359375,423.95477294921875,424.0612487792969,427.8952331542969
2026-04-17 16:57:00+00:00,427.3299560546875,427.345947265625,424.1360168457031,423.7948913574219,423.2728271484375,429.27886962890625
2026-04-17 16:58:00+00:00,427.2850036621094,427.0649108886719,424.2829895019531,423.58538818359375,423.6208801269531,428.7510070800781
2026-04-17 16:59:00+00:00,427.030029296875,426.61328125,424.83599853515625,424.5130310058594,424.14886474609375,427.5961608886719
2026-04-17 17:00:00+00:00,426.6900329589844,426.08258056640625,424.52215576171875,423.6002197265625,421.99700927734375,427.3901672363281
2026-04-17 17:01:00+00:00,426.7250061035156,425.745361328125,423.9791259765625,423.4010925292969,422.1345520019531,426.95458984375
2026-04-17 17:02:00+00:00,426.84002685546875,426.0167236328125,423.5899353027344,423.2522277832031,423.6501159667969,427.16925048828125
2026-04-17 17:03:00+00:00,427.03497314453125,426.22314453125,423.7047119140625,424.5362548828125,423.6487121582031,427.2967834472656
2026-04-17 17:04:00+00:00,426.6900329589844,426.48577880859375,423.7867126464844,424.9691467285156,423.7685241699219,427.6123352050781
2026-04-17 17:05:00+00:00,426.27996826171875,425.79046630859375,423.96240234375,424.3734436035156,421.5215148925781,427.0306091308594
2026-04-17 17:06:00+00:00,426.52996826171875,425.415283203125,423.3745422363281,423.7086486816406,421.3497314453125,426.6953125
2026-04-17 17:07:00+00:00,426.29998779296875,425.66473388671875,423.5360107421875,423.2418518066406,422.262939453125,426.9150695800781
2026-04-17 17:08:00+00:00,425.5600280761719,425.64630126953125,423.62103271484375,423.9756164550781,422.36138916015625,426.79547119140625
2026-04-17 17:09:00+00:00,426.09002685546875,424.4930419921875,422.21990966796875,422.9815368652344,420.2265625,425.7702331542969
2026-04-17 17:10:00+00:00,425.7799987792969,425.3432312011719,422.3245544433594,422.8801574707031,421.36151123046875,426.9027099609375
2026-04-17 17:11:00+00:00,425.6500244140625,425.0459899902344,422.8693542480469,423.5552062988281,421.8189392089844,426.1556091308594
