anchor_timestamp,anchor_prev_close,aggregate_regime_indicator,aggregate_regime_name,aggregate_soft_swing_cap,aggregate_t1_temporal_cap,aggregate_t1_direction_vote,aggregate_t1_momentum_sign,direction_hit,path_mae,path_ohlc_mae,path_range_mae,step_1_ohlc_mae,step_1_range_mae,horizon_ohlc_mae,step_1_close_mae,step_3_close_mae,step_5_close_mae,step_7_close_mae
2026-01-21 05:00:00+00:00,454.635009765625,0.0,NORMAL,,,0.0,0.0,0.0,16.824615478515625,15.050311088562012,6.416373252868652,7.69342041015625,7.01263427734375,21.884033203125,10.71246337890625,11.301300048828125,26.00262451171875,23.6036376953125
2026-01-22 05:00:00+00:00,444.0,0.16957910839782422,NORMAL,,,0.0,0.0,1.0,21.822309494018555,19.348026275634766,5.6790289878845215,5.107658386230469,0.3082275390625,12.118476867675781,6.396026611328125,25.66619873046875,35.703338623046875,15.665740966796875
2026-01-23 05:00:00+00:00,450.9150085449219,0.16957910839782422,NORMAL,,,0.0,0.0,1.0,24.05111312866211,21.60746192932129,6.0561699867248535,8.586135864257812,12.968902587890625,30.397476196289062,13.695037841796875,26.89569091796875,23.7164306640625,33.444000244140625
2026-01-26 05:00:00+00:00,465.80999755859375,0.16957910839782422,NORMAL,,,0.0,0.0,1.0,28.601688385009766,26.320444107055664,3.712528705596924,2.6112136840820312,4.099578857421875,50.04949188232422,4.222930908203125,15.21112060546875,36.615447998046875,54.958526611328125
2026-01-27 05:00:00+00:00,470.29998779296875,0.0,NORMAL,,,0.0,0.0,0.0,37.686851501464844,35.824371337890625,3.7075674533843994,7.3426666259765625,0.734954833984375,58.44293212890625,10.39947509765625,37.35205078125,47.666168212890625,56.891021728515625
2026-01-28 05:00:00+00:00,480.6000061035156,0.16957910839782422,NORMAL,,,0.0,0.0,0.0,54.73466873168945,51.98857498168945,5.154929161071777,2.209503173828125,4.867889404296875,80.92034149169922,1.56585693359375,50.6002197265625,69.46975708007812,88.14950561523438
2026-01-29 05:00:00+00:00,481.6400146484375,0.0,NORMAL,,,0.0,0.0,0.0,70.55997467041016,67.59474182128906,4.6750922203063965,47.295249938964844,12.43157958984375,88.50869750976562,49.615631103515625,62.833587646484375,72.39202880859375,86.46627807617188
2026-01-30 05:00:00+00:00,433.1199951171875,0.33915821679564845,NORMAL,,,0.0,0.0,1.0,19.89481544494629,19.692230224609375,4.074105262756348,3.1283493041992188,0.498291015625,26.16504669189453,2.145263671875,20.313385009765625,39.8734130859375,19.88433837890625
2026-02-02 05:00:00+00:00,430.04998779296875,0.16957910839782422,NORMAL,,,0.0,0.0,1.0,23.800886154174805,21.72456169128418,2.857387065887451,2.31463623046875,4.277587890625,20.138076782226562,4.352783203125,18.992095947265625,35.704254150390625,26.685394287109375
2026-02-03 05:00:00+00:00,423.239990234375,0.16957910839782422,NORMAL,,,0.0,0.0,0.0,20.579715728759766,18.388254165649414,1.957244873046875,7.9476318359375,1.503387451171875,19.75041961669922,12.64892578125,34.8739013671875,14.34552001953125,27.082916259765625
2026-02-04 05:00:00+00:00,411.25,0.16957910839782422,NORMAL,,,0.0,0.0,1.0,10.901397705078125,9.459959983825684,2.5750339031219482,1.7672348022460938,2.233245849609375,16.436614990234375,2.743133544921875,14.532135009765625,4.174102783203125,17.59246826171875
2026-02-05 05:00:00+00:00,414.17999267578125,0.16957910839782422,NORMAL,,,0.0,0.0,0.0,16.233211517333984,14.424188613891602,3.5596835613250732,15.09716796875,4.703155517578125,20.23846435546875,23.2950439453125,5.470550537109375,17.6217041015625,21.48150634765625
2026-02-06 05:00:00+00:00,393.6499938964844,0.33915821679564845,NORMAL,,,0.0,0.0,1.0,8.355512619018555,8.897790908813477,3.4305202960968018,4.831413269042969,2.7247314453125,3.2414093017578125,7.085205078125,16.28863525390625,4.44085693359375,0.82391357421875
2026-02-09 05:00:00+00:00,401.0150146484375,0.16957910839782422,NORMAL,,,0.0,0.0,1.0,5.306326866149902,5.864145755767822,4.4595770835876465,7.338493347167969,1.250274658203125,5.358642578125,11.12481689453125,0.1541748046875,2.0408935546875,6.09716796875
