metric,value
prediction_count,334.0
directional_hit_rate_t1,0.47005988023952094
aggregate_path_mae,2.41720131485762
aggregate_step_1_close_mae,0.7267586713779473
aggregate_step_5_close_mae,1.9612843404986902
aggregate_step_10_close_mae,2.136344772612977
aggregate_step_15_close_mae,3.1763886777226795
