anchor_timestamp,anchor_prev_close,aggregate_regime_indicator,aggregate_regime_name,aggregate_soft_swing_cap,aggregate_t1_temporal_cap,aggregate_t1_direction_vote,aggregate_t1_momentum_sign,direction_hit,path_mae,step_1_close_mae,step_3_close_mae,step_5_close_mae,step_7_close_mae
2026-01-16 05:00:00+00:00,456.7099914550781,0.0,NORMAL,17.223637499999995,15.309899999999995,0.7831953146111289,-1.0,1.0,11.463212966918945,0.439910888671875,16.011962890625,12.43865966796875,26.757476806640625
2026-01-20 05:00:00+00:00,459.760009765625,0.0,NORMAL,17.223637499999995,15.309899999999995,0.7831953146111289,-1.0,0.0,15.597250938415527,6.609710693359375,9.414581298828125,16.029083251953125,27.438079833984375
2026-01-21 05:00:00+00:00,454.635009765625,0.0,NORMAL,17.223637499999995,15.309899999999995,0.4558259217088292,-1.0,1.0,18.365400314331055,10.368438720703125,10.659637451171875,33.747528076171875,13.863525390625
2026-01-22 05:00:00+00:00,444.0,0.05420117134721778,NORMAL,17.223637499999995,15.309899999999995,0.4558259217088292,-1.0,1.0,21.30648422241211,6.240631103515625,23.789794921875,43.777313232421875,8.224456787109375
2026-01-23 05:00:00+00:00,450.9150085449219,0.05420117134721778,NORMAL,17.223637499999995,15.309899999999995,0.4558259217088292,-1.0,1.0,21.00606918334961,14.05096435546875,28.76373291015625,11.179962158203125,21.996063232421875
2026-01-26 05:00:00+00:00,465.80999755859375,0.05420117134721778,NORMAL,17.223637499999995,15.309899999999995,0.4558259217088292,1.0,1.0,24.348270416259766,4.393646240234375,15.916778564453125,26.327880859375,46.19287109375
2026-01-27 05:00:00+00:00,470.29998779296875,0.0,NORMAL,17.223637499999995,15.309899999999995,0.4558259217088292,1.0,1.0,34.8819580078125,9.623443603515625,39.00433349609375,41.05242919921875,51.398193359375
2026-01-28 05:00:00+00:00,480.6000061035156,0.05420117134721778,NORMAL,17.223637499999995,15.309899999999995,0.4558259217088292,1.0,1.0,49.86574172973633,0.554901123046875,52.447723388671875,62.74871826171875,79.80926513671875
2026-01-29 05:00:00+00:00,481.6400146484375,0.0,NORMAL,17.223637499999995,15.309899999999995,0.6726306070977003,1.0,0.0,63.55005645751953,49.08697509765625,60.71356201171875,62.486114501953125,76.7523193359375
2026-01-30 05:00:00+00:00,433.1199951171875,0.10840234269443556,NORMAL,17.63707500000002,15.677400000000016,-0.4558259217088292,-1.0,0.0,27.6387939453125,36.453277587890625,35.337432861328125,35.770233154296875,13.798126220703125
