Open,High,Low,Close
423.58136,429.5975,422.80426,422.99722
423.31693,430.31326,418.1378,421.67386
419.77924,428.74777,414.3606,424.92133
427.44168,429.5905,423.31534,423.71338
421.321,430.89005,418.68576,430.26578
433.30615,433.88077,424.31433,429.94717
431.50098,435.86264,428.78217,435.86264
