anchor_timestamp,anchor_prev_close,aggregate_regime_indicator,aggregate_regime_name,aggregate_soft_swing_cap,direction_hit,path_mae,step_1_close_mae,step_5_close_mae,step_10_close_mae,step_15_close_mae
2026-04-21 13:36:00+00:00,418.69000244140625,0.0,NORMAL,0.7012499999999376,1.0,3.262040376663208,0.258544921875,0.706298828125,0.5797119140625,3.473358154296875
2026-04-21 13:37:00+00:00,419.20001220703125,0.0,NORMAL,0.7256250000000506,1.0,1.535111665725708,0.126495361328125,0.6202392578125,0.720458984375,3.18402099609375
2026-04-21 13:38:00+00:00,419.8450012207031,0.0,NORMAL,0.7643750000000351,1.0,1.720922827720642,0.631866455078125,0.436614990234375,0.131561279296875,3.72430419921875
2026-04-21 13:39:00+00:00,419.0799865722656,0.0,NORMAL,1.2918749999999823,1.0,2.0636889934539795,0.0509033203125,0.8302001953125,0.9796142578125,3.9791259765625
2026-04-21 13:40:00+00:00,419.1300048828125,0.0,NORMAL,1.2918749999999823,1.0,2.292534112930298,0.17095947265625,0.65594482421875,1.261962890625,4.088531494140625
2026-04-21 13:41:00+00:00,419.54998779296875,0.0,NORMAL,1.2918749999999823,1.0,1.717506766319275,0.22601318359375,1.15032958984375,0.104156494140625,2.3206787109375
2026-04-21 13:42:00+00:00,420.3800048828125,0.0,NORMAL,1.61937500000009,1.0,1.502064824104309,0.794677734375,0.62469482421875,0.063201904296875,2.60906982421875
2026-04-21 13:43:00+00:00,421.32000732421875,0.0,NORMAL,1.7574999999999714,1.0,1.439508080482483,0.363616943359375,0.09613037109375,0.0748291015625,2.5858154296875
2026-04-21 13:44:00+00:00,421.17999267578125,0.0,NORMAL,1.7574999999999714,0.0,1.4061486721038818,0.25323486328125,0.1195068359375,0.8345947265625,1.735931396484375
2026-04-21 13:45:00+00:00,421.0,0.0,NORMAL,1.7574999999999714,1.0,1.3750011920928955,0.495574951171875,0.509246826171875,0.317626953125,2.72894287109375
2026-04-21 13:46:00+00:00,420.42498779296875,0.0,NORMAL,1.7574999999999714,1.0,1.5453369617462158,0.44073486328125,0.914459228515625,0.643402099609375,3.607452392578125
2026-04-21 13:47:00+00:00,420.9200134277344,0.0,NORMAL,1.7574999999999714,1.0,1.6073272228240967,0.136932373046875,0.58489990234375,0.93267822265625,2.876251220703125
2026-04-21 13:48:00+00:00,421.81500244140625,0.0,NORMAL,1.9006249999999838,1.0,1.4321380853652954,0.056976318359375,0.504302978515625,0.907989501953125,2.23992919921875
2026-04-21 13:49:00+00:00,422.19000244140625,0.0,NORMAL,1.9006249999999838,0.0,1.2404296398162842,0.530731201171875,0.37579345703125,0.74884033203125,2.54876708984375
2026-04-21 13:50:00+00:00,422.2749938964844,0.0,NORMAL,1.9006249999999838,0.0,1.4469854831695557,0.119781494140625,0.48126220703125,0.8260498046875,2.329681396484375
2026-04-21 13:51:00+00:00,422.3399963378906,0.0,NORMAL,1.9006249999999838,0.0,1.5626654624938965,0.308135986328125,0.674591064453125,2.36529541015625,2.33056640625
2026-04-21 13:52:00+00:00,422.54998779296875,0.0,NORMAL,1.9006249999999838,1.0,2.11088490486145,1.502838134765625,1.203857421875,2.298065185546875,1.107391357421875
2026-04-21 13:53:00+00:00,422.95001220703125,0.0,NORMAL,1.9006249999999838,1.0,1.2839428186416626,0.03411865234375,0.74676513671875,0.146209716796875,2.05255126953125
2026-04-21 13:54:00+00:00,422.6199951171875,0.0,NORMAL,1.9006249999999838,0.0,1.3434863090515137,0.846649169921875,0.85919189453125,0.631378173828125,2.8641357421875
2026-04-21 13:55:00+00:00,423.05499267578125,0.0,NORMAL,1.9006249999999838,0.0,1.3050237894058228,0.28497314453125,0.535064697265625,0.231536865234375,2.6705322265625
2026-04-21 13:56:00+00:00,423.0799865722656,0.0,NORMAL,1.9006249999999838,1.0,1.3587799072265625,0.00286865234375,0.5546875,1.14996337890625,2.157562255859375
