anchor_timestamp,actual_next_close,aggregate_next_close,v8_5_next_close,v9_1_next_close,v9_5_next_close
2026-04-21 13:36:00+00:00,419.199951171875,419.45849609375,420.93792724609375,419.51953125,422.66357421875
2026-04-21 13:37:00+00:00,419.8450012207031,419.97149658203125,420.8750915527344,419.7256774902344,421.0146179199219
2026-04-21 13:38:00+00:00,419.0799865722656,419.71185302734375,422.0610046386719,421.15850830078125,419.166015625
2026-04-21 13:39:00+00:00,419.1300048828125,419.180908203125,420.6258544921875,419.9680480957031,418.9559631347656
2026-04-21 13:40:00+00:00,419.5500183105469,419.3790588378906,421.2293395996094,420.2203369140625,419.176025390625
2026-04-21 13:41:00+00:00,420.3799743652344,420.1539611816406,418.9389343261719,422.4282531738281,420.3451232910156
2026-04-21 13:42:00+00:00,421.3200378417969,420.5253601074219,417.47503662109375,421.2656555175781,420.8919982910156
2026-04-21 13:43:00+00:00,421.17999267578125,420.8163757324219,419.5197448730469,422.0298767089844,420.55694580078125
2026-04-21 13:44:00+00:00,421.0000305175781,421.2532653808594,417.51214599609375,423.5986328125,421.46697998046875
2026-04-21 13:45:00+00:00,420.4250183105469,420.92059326171875,417.8282775878906,421.29119873046875,421.21826171875
2026-04-21 13:46:00+00:00,420.9200134277344,420.4792785644531,416.7430419921875,421.7484130859375,420.81671142578125
2026-04-21 13:47:00+00:00,421.8150329589844,421.95196533203125,419.09051513671875,423.4789123535156,422.6716003417969
2026-04-21 13:48:00+00:00,422.1900329589844,422.133056640625,420.9809265136719,425.21099853515625,422.0627136230469
2026-04-21 13:49:00+00:00,422.2749938964844,421.7442626953125,420.3529968261719,418.4849853515625,422.08673095703125
2026-04-21 13:50:00+00:00,422.3399963378906,422.22021484375,420.8151550292969,423.9930725097656,422.14483642578125
2026-04-21 13:51:00+00:00,422.54998779296875,422.2418518066406,420.6199645996094,419.7661437988281,422.70147705078125
2026-04-21 13:52:00+00:00,422.9499816894531,424.45281982421875,427.8215026855469,425.0715637207031,425.0018310546875
2026-04-21 13:53:00+00:00,422.6199951171875,422.58587646484375,421.5976867675781,425.1200256347656,422.19757080078125
2026-04-21 13:54:00+00:00,423.05499267578125,422.2083435058594,420.8052062988281,425.70562744140625,421.72601318359375
2026-04-21 13:55:00+00:00,423.08001708984375,422.7950439453125,421.2992858886719,424.7066955566406,422.60382080078125
2026-04-21 13:56:00+00:00,423.2799987792969,423.2771301269531,421.7983703613281,425.267822265625,423.31878662109375
2026-04-21 13:57:00+00:00,423.79998779296875,422.981689453125,421.9631042480469,420.4815979003906,423.26171875
2026-04-21 13:58:00+00:00,423.4399719238281,423.7416687011719,422.00360107421875,425.66021728515625,423.6878356933594
2026-04-21 13:59:00+00:00,423.7649841308594,422.83917236328125,422.12701416015625,420.9197692871094,422.84625244140625
2026-04-21 14:00:00+00:00,424.280029296875,423.26507568359375,420.191162109375,420.17620849609375,423.767578125
2026-04-21 14:01:00+00:00,423.40997314453125,424.04296875,420.4648742675781,423.64080810546875,424.41357421875
2026-04-21 14:02:00+00:00,423.3049621582031,423.5147705078125,424.7087097167969,425.1902770996094,423.21221923828125
2026-04-21 14:03:00+00:00,423.67498779296875,423.6476745605469,425.3418884277344,424.7861022949219,423.4771728515625
2026-04-21 14:04:00+00:00,423.4499816894531,422.977294921875,420.0751037597656,419.7643127441406,423.367919921875
2026-04-21 14:05:00+00:00,423.1050109863281,423.5318603515625,423.9868469238281,425.6197509765625,423.2578430175781
2026-04-21 14:06:00+00:00,422.8900146484375,423.20745849609375,424.38916015625,424.78302001953125,422.9176330566406
2026-04-21 14:07:00+00:00,423.7400207519531,424.8702392578125,424.1571350097656,425.3722229003906,426.7198486328125
2026-04-21 14:08:00+00:00,424.1400146484375,425.825439453125,425.93768310546875,424.99761962890625,427.1336669921875
2026-04-21 14:09:00+00:00,424.5600280761719,426.2265625,425.482421875,425.4113464355469,427.65484619140625
2026-04-21 14:10:00+00:00,424.6199645996094,426.6435241699219,425.72381591796875,425.1265869140625,428.141357421875
2026-04-21 14:11:00+00:00,424.78997802734375,426.7067565917969,425.9864501953125,425.7502136230469,428.1526184082031
2026-04-21 14:12:00+00:00,424.8900146484375,426.8832092285156,426.1496276855469,425.96630859375,428.41180419921875
2026-04-21 14:13:00+00:00,423.8800048828125,426.97955322265625,426.38250732421875,426.0934753417969,428.43841552734375
2026-04-21 14:14:00+00:00,424.18499755859375,425.3447570800781,424.8346862792969,424.7890930175781,426.2626647949219
2026-04-21 14:15:00+00:00,424.3600158691406,426.3494873046875,425.57745361328125,424.583984375,428.299560546875
2026-04-21 14:16:00+00:00,424.4999694824219,426.520263671875,425.8627014160156,425.1961975097656,428.3445129394531
2026-04-21 14:17:00+00:00,425.21502685546875,426.6728820800781,425.7023010253906,425.5815124511719,428.6749572753906
2026-04-21 14:18:00+00:00,424.8600158691406,427.3888854980469,426.7569885253906,424.46710205078125,429.5912170410156
2026-04-21 14:19:00+00:00,424.3599853515625,427.0531005859375,426.68560791015625,426.5692138671875,429.1736755371094
2026-04-21 14:20:00+00:00,424.1849670410156,426.5563659667969,426.0174865722656,426.1832580566406,428.72802734375
2026-04-21 14:21:00+00:00,423.9049987792969,426.3822021484375,426.2002868652344,424.861083984375,428.66363525390625
2026-04-21 14:22:00+00:00,424.2900085449219,426.0955810546875,425.933349609375,425.9593200683594,428.1133728027344
2026-04-21 14:23:00+00:00,424.1400451660156,426.4804992675781,425.8902893066406,425.2336730957031,428.6894836425781
2026-04-21 14:24:00+00:00,423.9400329589844,426.3448486328125,425.9041442871094,425.9067687988281,428.6251220703125
2026-04-21 14:25:00+00:00,424.2550048828125,424.8161926269531,425.59130859375,425.8077087402344,425.06475830078125
2026-04-21 14:26:00+00:00,424.7400207519531,424.7536315917969,420.6665954589844,426.2554016113281,425.34393310546875
2026-04-21 14:27:00+00:00,425.26995849609375,424.9533996582031,420.89111328125,422.02923583984375,425.9410400390625
2026-04-21 14:28:00+00:00,425.0399475097656,425.49639892578125,421.273681640625,427.2108459472656,425.93121337890625
2026-04-21 14:29:00+00:00,425.1249694824219,425.44488525390625,421.3126525878906,427.14599609375,425.96563720703125
2026-04-21 14:30:00+00:00,425.969970703125,425.74603271484375,421.2361755371094,427.5957336425781,426.4112243652344
2026-04-21 14:31:00+00:00,425.9700012207031,426.58258056640625,422.4679260253906,427.1214904785156,427.357666015625
2026-04-21 14:32:00+00:00,426.05999755859375,428.17559814453125,427.38848876953125,427.5977478027344,430.5269470214844
2026-04-21 14:33:00+00:00,426.32000732421875,428.2317810058594,427.360595703125,426.1221618652344,430.3341979980469
2026-04-21 14:34:00+00:00,426.45001220703125,428.4863586425781,427.6567687988281,426.4845275878906,430.4976806640625
2026-04-21 14:35:00+00:00,426.86505126953125,428.4994201660156,427.8812255859375,421.30950927734375,430.5733337402344
2026-04-21 14:36:00+00:00,426.80499267578125,426.71649169921875,427.8475036621094,428.0807189941406,426.3250427246094
2026-04-21 14:37:00+00:00,426.1649475097656,426.9611511230469,428.3804016113281,428.60955810546875,426.66131591796875
2026-04-21 14:38:00+00:00,425.8800048828125,426.46173095703125,428.070068359375,428.96966552734375,426.10614013671875
2026-04-21 14:39:00+00:00,426.02996826171875,426.21142578125,427.04449462890625,428.0874938964844,426.0503234863281
2026-04-21 14:40:00+00:00,426.82501220703125,425.6954040527344,427.24005126953125,424.0438232421875,425.5295104980469
2026-04-21 14:41:00+00:00,426.82000732421875,427.22003173828125,429.5748596191406,423.95001220703125,427.5460510253906
2026-04-21 14:42:00+00:00,426.96002197265625,426.4031982421875,423.4407958984375,425.4521179199219,426.6690368652344
2026-04-21 14:43:00+00:00,427.0699768066406,426.853515625,429.3333435058594,424.77655029296875,426.7460632324219
2026-04-21 14:44:00+00:00,426.5450134277344,427.32769775390625,429.3459167480469,429.2919921875,426.9679260253906
2026-04-21 14:45:00+00:00,425.8999938964844,428.70025634765625,427.4800720214844,422.23504638671875,431.17041015625
2026-04-21 14:46:00+00:00,425.79998779296875,428.0834655761719,421.96875,427.26446533203125,430.8359680175781
