timestamp,prev_close,step_1_close_mae,step_3_close_mae,step_5_close_mae,step_7_close_mae,direction_hit,regime_name,regime_indicator,temperature
2026-02-25 05:00:00+00:00,389.06,8.498626708984375,3.434906005859375,16.2344970703125,21.364471435546875,1.0,NORMAL,0.0,1.0
2026-02-26 05:00:00+00:00,400.52,1.0347900390625,1.56451416015625,7.146026611328125,11.32177734375,1.0,NORMAL,0.0,1.0
2026-02-27 05:00:00+00:00,401.78,11.874542236328125,1.132293701171875,10.223846435546875,9.58721923828125,0.0,NORMAL,0.0,1.0
2026-03-02 05:00:00+00:00,392.8,2.6190185546875,9.875640869140625,16.496978759765625,15.291534423828125,1.0,NORMAL,0.0,1.0
2026-03-03 05:00:00+00:00,398.49,2.983367919921875,11.62994384765625,12.719085693359375,10.652099609375,1.0,NORMAL,0.0,1.0
2026-03-04 05:00:00+00:00,403.8,0.65728759765625,4.41571044921875,5.278350830078125,1.944000244140625,1.0,NORMAL,0.0,1.0
2026-03-05 05:00:00+00:00,405.0,0.488006591796875,3.78131103515625,2.990234375,9.880706787109375,1.0,NORMAL,0.0,1.0
2026-03-06 05:00:00+00:00,410.66,2.75762939453125,5.41357421875,4.43084716796875,12.400848388671875,0.0,NORMAL,0.0,1.0
2026-03-09 04:00:00+00:00,408.72,1.206878662109375,4.147125244140625,11.7222900390625,11.32708740234375,1.0,NORMAL,0.0,1.0
2026-03-10 04:00:00+00:00,409.39,2.47174072265625,6.480743408203125,3.098907470703125,18.975738525390625,1.0,NORMAL,0.0,1.0
2026-03-11 04:00:00+00:00,405.76,1.219207763671875,12.353729248046875,2.0557861328125,19.689971923828125,0.0,NORMAL,0.0,1.0
2026-03-12 04:00:00+00:00,404.81,2.37628173828125,1.9871826171875,11.61614990234375,22.000762939453125,1.0,NORMAL,0.0,1.0
2026-03-13 04:00:00+00:00,401.89,5.55328369140625,0.32244873046875,11.417755126953125,16.583648681640625,1.0,NORMAL,0.0,1.0
2026-03-16 04:00:00+00:00,395.53,4.399658203125,4.1807861328125,16.26617431640625,26.094757080078125,0.0,NORMAL,0.0,1.0
2026-03-17 04:00:00+00:00,399.86,0.332916259765625,10.3187255859375,17.43939208984375,30.723724365234375,1.0,NORMAL,0.0,1.0
2026-03-18 04:00:00+00:00,399.65,6.95843505859375,15.439453125,26.990875244140625,33.176727294921875,1.0,NORMAL,0.0,1.0
2026-03-19 04:00:00+00:00,391.79,6.415924072265625,11.02777099609375,26.52789306640625,38.677398681640625,0.0,NORMAL,0.0,1.0
2026-03-20 04:00:00+00:00,388.99,7.384979248046875,19.541107177734375,26.337646484375,31.76416015625,0.0,NORMAL,0.0,1.0
2026-03-23 04:00:00+00:00,381.9,0.40203857421875,12.69384765625,25.305816650390625,13.704559326171875,1.0,NORMAL,0.0,1.0
2026-03-24 04:00:00+00:00,383.105,12.816741943359375,19.350433349609375,25.18792724609375,15.76116943359375,0.0,NORMAL,0.0,1.0
2026-03-25 04:00:00+00:00,372.67,4.788543701171875,19.015472412109375,4.226715087890625,0.880859375,0.0,NORMAL,0.0,1.0
2026-03-26 04:00:00+00:00,371.07,9.759674072265625,16.842864990234375,3.454071044921875,2.58441162109375,0.0,NORMAL,0.0,1.0
2026-03-27 04:00:00+00:00,365.79,13.644989013671875,0.162750244140625,6.1107177734375,6.6280517578125,0.0,NORMAL,0.0,1.0
2026-03-30 04:00:00+00:00,356.855,2.62933349609375,8.183685302734375,14.4503173828125,17.804718017578125,1.0,NORMAL,0.0,1.0
2026-03-31 04:00:00+00:00,358.82,6.766265869140625,9.09234619140625,11.15594482421875,12.62646484375,1.0,NORMAL,0.0,1.0
2026-04-01 04:00:00+00:00,370.13,3.628265380859375,1.680755615234375,4.66015625,0.5745849609375,0.0,NORMAL,0.0,1.0
2026-04-02 04:00:00+00:00,369.46,1.28759765625,0.732147216796875,1.973114013671875,13.743988037109375,1.0,NORMAL,0.0,1.0
2026-04-06 04:00:00+00:00,373.51,2.539947509765625,0.326812744140625,1.396392822265625,20.205810546875,0.0,NORMAL,0.0,1.0
2026-04-07 04:00:00+00:00,372.75,2.315948486328125,0.250213623046875,13.142242431640625,41.046783447265625,0.0,NORMAL,0.0,1.0
2026-04-08 04:00:00+00:00,372.4,0.023223876953125,1.788360595703125,21.93316650390625,50.368377685546875,1.0,NORMAL,0.0,1.0
2026-04-09 04:00:00+00:00,374.26,3.94635009765625,7.61114501953125,36.581787109375,49.6197509765625,0.0,NORMAL,0.0,1.0
2026-04-10 04:00:00+00:00,372.99,4.17620849609375,21.160125732421875,51.304901123046875,51.614715576171875,0.0,NORMAL,0.0,1.0
2026-04-13 04:00:00+00:00,370.89,9.001953125,37.819183349609375,53.381378173828125,56.558746337890625,1.0,NORMAL,0.0,1.0
2026-04-14 04:00:00+00:00,384.33,5.90399169921875,33.79327392578125,33.264068603515625,48.093475341796875,1.0,NORMAL,0.0,1.0
