anchor_timestamp,actual_next_close,aggregate_next_close,v8_5_next_close,v9_2_next_close,v9_5_next_close
2026-01-29 05:00:00+00:00,433.1200256347656,481.8282470703125,481.9083251953125,483.5974426269531,481.2076721191406
2026-01-30 05:00:00+00:00,430.04998779296875,428.6937255859375,432.6893005371094,426.08935546875,428.2706604003906
2026-02-02 05:00:00+00:00,423.2399597167969,431.1925354003906,430.7882080078125,429.4451599121094,431.9111328125
2026-02-03 05:00:00+00:00,411.2499694824219,424.5368347167969,423.1705017089844,424.287109375,425.0647277832031
2026-02-04 05:00:00+00:00,414.1800231933594,412.0793151855469,411.32879638671875,410.4598693847656,412.867431640625
2026-02-05 05:00:00+00:00,393.64996337890625,415.3194580078125,413.26971435546875,415.0030517578125,416.091796875
2026-02-06 05:00:00+00:00,401.0150146484375,394.177490234375,393.82489013671875,392.2519836425781,394.9391174316406
2026-02-09 05:00:00+00:00,413.69000244140625,401.91278076171875,400.23895263671875,401.0232238769531,402.7555847167969
2026-02-10 05:00:00+00:00,413.3199768066406,413.9196472167969,412.56585693359375,412.1737060546875,414.9462585449219
2026-02-11 05:00:00+00:00,404.239990234375,415.0650634765625,414.61871337890625,413.9843444824219,415.57330322265625
2026-02-12 05:00:00+00:00,401.8799743652344,405.00213623046875,405.2574157714844,402.7864990234375,405.6637268066406
2026-02-13 05:00:00+00:00,401.17999267578125,402.85015869140625,401.45806884765625,402.5634460449219,403.39886474609375
2026-02-17 05:00:00+00:00,396.7599792480469,402.344482421875,401.0404052734375,402.25323486328125,402.7988586425781
2026-02-18 05:00:00+00:00,399.5600280761719,397.7015380859375,396.1610107421875,398.49114990234375,397.9367370605469
2026-02-19 05:00:00+00:00,398.40997314453125,400.60235595703125,399.2133483886719,401.33050537109375,400.8089904785156
2026-02-20 05:00:00+00:00,397.280029296875,399.5638427734375,398.6925964355469,399.97479248046875,399.7088623046875
2026-02-23 05:00:00+00:00,384.6349792480469,398.239013671875,396.8841247558594,399.99462890625,398.0892639160156
2026-02-24 05:00:00+00:00,389.05999755859375,385.35009765625,385.2171325683594,384.8834228515625,385.5501708984375
2026-02-25 05:00:00+00:00,400.52001953125,389.5252990722656,387.877197265625,390.4349670410156,389.755126953125
2026-02-26 05:00:00+00:00,401.7799987792969,400.70526123046875,399.4206848144531,400.8531494140625,401.0729675292969
2026-02-27 05:00:00+00:00,392.79998779296875,402.61376953125,402.3970031738281,403.1244812011719,402.5126037597656
2026-03-02 05:00:00+00:00,398.489990234375,393.0535888671875,391.36468505859375,395.1258544921875,392.906005859375
2026-03-03 05:00:00+00:00,403.79998779296875,398.58953857421875,397.63323974609375,398.90673828125,398.79364013671875
2026-03-04 05:00:00+00:00,405.0,403.16943359375,401.95269775390625,403.4714660644531,403.4632568359375
2026-03-05 05:00:00+00:00,410.6600341796875,405.3701171875,404.63555908203125,406.45098876953125,405.24554443359375
2026-03-06 05:00:00+00:00,408.7200012207031,410.7368469238281,410.00616455078125,412.6802978515625,410.3211669921875
2026-03-09 04:00:00+00:00,409.3900451660156,409.40618896484375,408.9054870605469,411.8971862792969,408.73175048828125
2026-03-10 04:00:00+00:00,405.760009765625,409.1435241699219,408.3856506347656,411.38653564453125,408.6360168457031
2026-03-11 04:00:00+00:00,404.8100280761719,405.9880676269531,406.1146545410156,407.4566955566406,405.45343017578125
2026-03-12 04:00:00+00:00,401.8900146484375,405.2801208496094,404.9931335449219,406.5022888183594,404.9626770019531
2026-03-13 04:00:00+00:00,395.530029296875,402.913330078125,402.28582763671875,404.7042236328125,402.5154113769531
2026-03-16 04:00:00+00:00,399.8600158691406,396.54534912109375,396.2647399902344,396.57513427734375,396.6264953613281
2026-03-17 04:00:00+00:00,399.64996337890625,400.6086120605469,399.8309326171875,401.6885986328125,400.4983825683594
2026-03-18 04:00:00+00:00,391.7900085449219,400.6419677734375,400.0232238769531,401.9150390625,400.41522216796875
2026-03-19 04:00:00+00:00,388.989990234375,392.62908935546875,392.1770935058594,393.64532470703125,392.4344787597656
2026-03-20 04:00:00+00:00,381.9000244140625,389.9183349609375,388.8313903808594,391.3539123535156,389.7890930175781
