Open,High,Low,Close
424.59268,428.69806,420.56693,424.59647
424.13184,428.6374,421.28366,424.71252
424.79752,426.83014,419.10974,425.4423
425.17078,430.35632,419.5611,424.21664
424.8567,427.64117,418.42807,423.64496
424.2392,426.1386,417.55258,422.66626
423.1854,426.43066,419.00046,423.6552
