Open,High,Low,Close
423.55057,430.4843,420.5661,427.6551
427.06323,431.00525,424.49426,428.83337
429.60718,434.37048,424.10638,428.32376
429.07892,433.8216,421.73138,428.7569
428.08392,434.71185,420.71457,428.7783
429.08014,433.20874,423.50604,427.98395
426.6644,432.49878,423.46024,427.30673
