anchor_timestamp,anchor_prev_close,aggregate_regime_indicator,aggregate_regime_name,aggregate_soft_swing_cap,aggregate_t1_temporal_cap,aggregate_t1_direction_vote,aggregate_t1_momentum_sign,direction_hit,path_mae,step_1_close_mae,step_3_close_mae,step_5_close_mae,step_7_close_mae
2026-02-02 05:00:00+00:00,430.04998779296875,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.7831953146111289,-1.0,0.0,23.124311447143555,24.897613525390625,26.2789306640625,25.879364013671875,11.518829345703125
2026-02-03 05:00:00+00:00,423.239990234375,0.05420117134721778,NORMAL,22.440150000000013,16.206775000000007,0.4558259217088292,-1.0,0.0,15.909523963928223,20.584564208984375,36.036346435546875,5.8927001953125,13.725372314453125
2026-02-04 05:00:00+00:00,411.25,0.05420117134721778,NORMAL,22.440150000000013,16.206775000000007,0.4558259217088292,-1.0,1.0,6.707816123962402,1.351470947265625,15.66912841796875,5.291229248046875,4.925750732421875
2026-02-05 05:00:00+00:00,414.17999267578125,0.05420117134721778,NORMAL,22.440150000000013,16.206775000000007,0.4558259217088292,-1.0,0.0,6.40106201171875,20.9075927734375,2.777252197265625,3.350189208984375,5.314300537109375
2026-02-06 05:00:00+00:00,393.6499938964844,0.10840234269443556,NORMAL,23.516100000000026,16.98385000000002,0.7831953146111289,-1.0,1.0,10.63007926940918,3.513153076171875,13.307952880859375,9.97515869140625,5.611053466796875
2026-02-09 05:00:00+00:00,401.0150146484375,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,-1.0,1.0,6.889347553253174,12.45147705078125,0.0093994140625,6.119171142578125,4.97283935546875
2026-02-10 05:00:00+00:00,413.69000244140625,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,-1.0,-1.0,1.0,4.761775493621826,0.52789306640625,11.0966796875,6.7713623046875,5.900238037109375
2026-02-11 05:00:00+00:00,413.32000732421875,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,1.0,0.0,9.851235389709473,10.22998046875,13.887176513671875,7.704010009765625,10.964508056640625
2026-02-12 05:00:00+00:00,404.239990234375,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.7831953146111289,1.0,0.0,5.846108436584473,3.123809814453125,12.356414794921875,2.9107666015625,18.113555908203125
2026-02-13 05:00:00+00:00,401.8800048828125,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,-1.0,0.0,3.638676166534424,2.014190673828125,5.03826904296875,1.467559814453125,7.27349853515625
2026-02-17 05:00:00+00:00,401.17999267578125,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,-1.0,0.0,5.015847206115723,5.991180419921875,6.19476318359375,11.322052001953125,4.6424560546875
2026-02-18 05:00:00+00:00,396.760009765625,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,-1.0,1.0,6.3336968421936035,2.222991943359375,2.949951171875,2.9100341796875,9.3106689453125
2026-02-19 05:00:00+00:00,399.55999755859375,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,-1.0,0.0,6.92010498046875,2.069427490234375,17.036834716796875,7.2174072265625,2.089111328125
2026-02-20 05:00:00+00:00,398.4100036621094,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,-1.0,1.0,6.589163780212402,0.93817138671875,9.097320556640625,10.947265625,5.933135986328125
2026-02-23 05:00:00+00:00,397.2799987792969,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,1.0,0.0,7.8050971031188965,12.823028564453125,2.730438232421875,3.098785400390625,12.74664306640625
2026-02-24 05:00:00+00:00,384.635009765625,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,-1.0,1.0,15.08930778503418,3.459991455078125,12.696380615234375,15.991851806640625,21.989166259765625
2026-02-25 05:00:00+00:00,389.05999755859375,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,-1.0,1.0,16.919198989868164,11.26373291015625,3.162811279296875,21.5911865234375,26.884307861328125
2026-02-26 05:00:00+00:00,400.5199890136719,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,1.0,1.0,8.99664306640625,1.110015869140625,2.301788330078125,12.27142333984375,16.053558349609375
2026-02-27 05:00:00+00:00,401.7799987792969,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.6726306070977003,1.0,0.0,8.165505409240723,10.705322265625,0.0064697265625,14.0621337890625,12.21728515625
2026-03-02 05:00:00+00:00,392.79998779296875,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.6726306070977003,1.0,1.0,16.13333511352539,4.217071533203125,9.753173828125,21.0206298828125,18.31268310546875
2026-03-03 05:00:00+00:00,398.489990234375,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.6726306070977003,-1.0,1.0,13.224103927612305,5.03619384765625,10.99664306640625,18.396453857421875,13.02587890625
2026-03-04 05:00:00+00:00,403.79998779296875,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,1.0,1.0,2.529575824737549,1.045654296875,3.203704833984375,2.346954345703125,2.833343505859375
2026-03-05 05:00:00+00:00,405.0,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,1.0,1.0,3.4705679416656494,4.7384033203125,4.2762451171875,1.673980712890625,6.47613525390625
2026-03-06 05:00:00+00:00,410.6600036621094,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.7831953146111289,1.0,0.0,6.419795513153076,3.040924072265625,3.462188720703125,7.615936279296875,8.9493408203125
2026-03-09 04:00:00+00:00,408.7200012207031,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.4558259217088292,1.0,1.0,8.17633056640625,0.534027099609375,6.19384765625,15.365692138671875,7.282958984375
2026-03-10 04:00:00+00:00,409.3900146484375,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,-0.6726306070977003,1.0,1.0,6.858638286590576,2.81048583984375,5.374359130859375,5.27972412109375,15.486358642578125
2026-03-11 04:00:00+00:00,405.760009765625,0.05420117134721778,NORMAL,23.516100000000026,16.98385000000002,0.7831953146111289,-1.0,0.0,9.81291389465332,2.168304443359375,10.403411865234375,10.294647216796875,18.184112548828125
2026-03-12 04:00:00+00:00,404.80999755859375,0.0,NORMAL,23.053950000000025,16.65007500000002,0.7831953146111289,-1.0,0.0,13.358664512634277,3.50885009765625,8.22479248046875,14.136322021484375,26.837799072265625
2026-03-13 04:00:00+00:00,401.8900146484375,0.0,NORMAL,23.053950000000025,16.65007500000002,0.6726306070977003,-1.0,0.0,14.162419319152832,7.206298828125,4.1546630859375,20.295318603515625,22.9947509765625
2026-03-16 04:00:00+00:00,395.5299987792969,0.0,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,-1.0,1.0,12.772857666015625,2.787628173828125,4.7327880859375,21.24542236328125,24.931549072265625
2026-03-17 04:00:00+00:00,399.8599853515625,0.0,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,-1.0,0.0,17.73898696899414,1.2020263671875,10.664825439453125,22.367095947265625,29.229400634765625
2026-03-18 04:00:00+00:00,399.6499938964844,0.0,NORMAL,23.053950000000025,16.65007500000002,-1.0,-1.0,1.0,23.286943435668945,7.6746826171875,20.265594482421875,29.8572998046875,36.862701416015625
2026-03-19 04:00:00+00:00,391.7900085449219,0.0,NORMAL,23.053950000000025,16.65007500000002,0.7831953146111289,-1.0,0.0,18.14748191833496,3.463958740234375,10.55218505859375,20.5584716796875,36.40264892578125
2026-03-20 04:00:00+00:00,388.989990234375,0.0,NORMAL,23.053950000000025,16.65007500000002,0.7831953146111289,-1.0,0.0,19.46232795715332,7.896240234375,17.945587158203125,22.940521240234375,30.89508056640625
2026-03-23 04:00:00+00:00,381.8999938964844,0.0,NORMAL,23.053950000000025,16.65007500000002,1.0,-1.0,1.0,15.604884147644043,2.12066650390625,14.447113037109375,24.097625732421875,15.609466552734375
2026-03-24 04:00:00+00:00,383.1050109863281,0.0,NORMAL,23.053950000000025,16.65007500000002,0.6726306070977003,-1.0,0.0,19.90340805053711,14.6754150390625,21.456207275390625,25.743072509765625,15.548065185546875
2026-03-25 04:00:00+00:00,372.6700134277344,0.05420117134721778,NORMAL,23.053950000000025,16.65007500000002,1.0,-1.0,0.0,6.771323204040527,3.645355224609375,19.669158935546875,0.222686767578125,3.342315673828125
2026-03-26 04:00:00+00:00,371.07000732421875,0.0,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,-1.0,0.0,7.437617778778076,7.186767578125,16.887969970703125,1.206207275390625,5.702178955078125
2026-03-27 04:00:00+00:00,365.7900085449219,0.05420117134721778,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,-1.0,0.0,7.8802971839904785,10.953643798828125,0.226165771484375,10.8209228515625,10.4361572265625
2026-03-30 04:00:00+00:00,356.8550109863281,0.05420117134721778,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,-1.0,1.0,14.564457893371582,0.061798095703125,8.215972900390625,19.061004638671875,21.444976806640625
2026-03-31 04:00:00+00:00,358.82000732421875,0.05420117134721778,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,-1.0,1.0,14.199833869934082,9.38983154296875,9.459228515625,16.225341796875,17.059844970703125
2026-04-01 04:00:00+00:00,370.1300048828125,0.05420117134721778,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,1.0,0.0,5.775944232940674,1.27130126953125,1.026824951171875,9.38165283203125,5.13763427734375
2026-04-02 04:00:00+00:00,369.4599914550781,0.05420117134721778,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,1.0,1.0,6.9136834144592285,3.440521240234375,0.015838623046875,6.635894775390625,17.810150146484375
2026-04-06 04:00:00+00:00,373.510009765625,0.0,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,1.0,0.0,7.8250732421875,0.99072265625,0.42926025390625,3.200836181640625,24.351165771484375
2026-04-07 04:00:00+00:00,372.75,0.0,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,1.0,0.0,14.08241081237793,0.5,0.915191650390625,17.04364013671875,43.938995361328125
2026-04-08 04:00:00+00:00,372.3999938964844,0.0,NORMAL,23.053950000000025,16.65007500000002,0.4558259217088292,1.0,1.0,21.70557975769043,1.705902099609375,2.703277587890625,26.1873779296875,53.54876708984375
2026-04-09 04:00:00+00:00,374.260009765625,0.0,NORMAL,22.785299999999992,16.456049999999994,0.7831953146111289,1.0,0.0,24.67997169494629,2.29583740234375,6.23260498046875,40.10272216796875,51.920501708984375
2026-04-10 04:00:00+00:00,372.989990234375,0.0,NORMAL,22.785299999999992,16.456049999999994,0.4558259217088292,1.0,0.0,35.7431755065918,2.25,19.708831787109375,54.4736328125,53.424652099609375
2026-04-13 04:00:00+00:00,370.8900146484375,0.0,NORMAL,22.785299999999992,16.456049999999994,0.7831953146111289,-1.0,1.0,42.17372512817383,11.55047607421875,37.12158203125,56.913848876953125,58.78485107421875
2026-04-14 04:00:00+00:00,384.3299865722656,0.05420117134721778,NORMAL,22.785299999999992,16.456049999999994,0.6726306070977003,1.0,1.0,36.043121337890625,7.868804931640625,33.37774658203125,39.25225830078125,51.578704833984375
