timestamp,prev_close,step_1_close_mae,step_3_close_mae,step_5_close_mae,step_7_close_mae,path_close_mae,path_ohlc_mae,path_range_mae,step_1_ohlc_mae,step_1_range_mae,direction_hit,regime_name,regime_indicator,temperature
2026-03-05 05:00:00+00:00,405.0,1.88128662109375,9.817474365234375,6.73468017578125,36.74407958984375,10.221610069274902,10.36792278289795,13.895150184631348,5.973869323730469,13.68951416015625,1.0,ELEVATED,0.5,1.3
2026-03-06 05:00:00+00:00,410.66,8.60247802734375,34.7567138671875,44.578125,46.677825927734375,35.7284049987793,33.380619049072266,14.337249755859375,5.098670959472656,7.684844970703125,0.0,ELEVATED,0.5,1.3
2026-03-09 04:00:00+00:00,408.72,13.11077880859375,8.51361083984375,2.42950439453125,10.679840087890625,9.365853309631348,9.190655708312988,9.195722579956055,10.885276794433594,21.50048828125,0.0,ELEVATED,0.5,1.3
2026-03-10 04:00:00+00:00,409.39,1.900390625,4.534423828125,20.4058837890625,34.393829345703125,16.955514907836914,14.090218544006348,5.115317344665527,2.8148345947265625,0.919158935546875,1.0,ELEVATED,0.5,1.3
2026-03-11 04:00:00+00:00,405.76,5.963958740234375,17.7294921875,24.379669189453125,31.363250732421875,19.835575103759766,17.778854370117188,7.107949256896973,3.691192626953125,0.44891357421875,0.0,ELEVATED,0.5,1.3
2026-03-12 04:00:00+00:00,404.81,11.700653076171875,22.30169677734375,26.540283203125,16.950347900390625,19.98613166809082,18.843475341796875,6.3680243492126465,6.046173095703125,11.490264892578125,0.0,NORMAL,0.0,1.0
2026-03-13 04:00:00+00:00,401.89,15.817474365234375,10.876953125,36.821533203125,33.6396484375,23.93873405456543,21.91258430480957,4.9877448081970215,8.729408264160156,2.876373291015625,0.0,NORMAL,0.0,1.0
2026-03-16 04:00:00+00:00,395.53,0.18499755859375,2.491546630859375,16.3321533203125,37.21759033203125,12.641427040100098,11.0549898147583,8.437321662902832,4.9002838134765625,12.45953369140625,1.0,NORMAL,0.0,1.0
2026-03-17 04:00:00+00:00,399.86,0.95916748046875,11.070281982421875,7.25048828125,8.7965087890625,10.22199821472168,10.459989547729492,5.976017475128174,2.2824249267578125,5.383544921875,1.0,NORMAL,0.0,1.0
2026-03-18 04:00:00+00:00,399.65,9.998779296875,12.08709716796875,10.27374267578125,22.99639892578125,11.393589973449707,9.032013893127441,7.711456298828125,6.680213928222656,12.86883544921875,0.0,NORMAL,0.0,1.0
2026-03-19 04:00:00+00:00,391.79,9.8494873046875,26.468505859375,52.8316650390625,92.708984375,43.903133392333984,35.347373962402344,10.463396072387695,6.850639343261719,7.1043701171875,0.0,NORMAL,0.0,1.0
2026-03-20 04:00:00+00:00,388.99,13.76544189453125,27.4320068359375,42.635711669921875,37.237548828125,28.03350830078125,23.65597152709961,9.80265998840332,6.0048675537109375,9.419403076171875,0.0,NORMAL,0.0,1.0
2026-03-23 04:00:00+00:00,381.9,7.940704345703125,36.125701904296875,65.87399291992188,47.771575927734375,40.29401397705078,35.49833297729492,10.573569297790527,10.432685852050781,19.6668701171875,1.0,NORMAL,0.0,1.0
2026-03-24 04:00:00+00:00,383.105,0.474456787109375,21.63787841796875,15.964691162109375,2.35760498046875,12.297083854675293,10.361112594604492,4.1301398277282715,2.7354965209960938,2.821075439453125,1.0,NORMAL,0.0,1.0
2026-03-25 04:00:00+00:00,372.67,25.34222412109375,46.5230712890625,58.480255126953125,80.02969360351562,51.7706184387207,44.47017288208008,21.528268814086914,14.801490783691406,26.430419921875,0.0,ELEVATED,0.5,1.3
2026-03-26 04:00:00+00:00,371.07,3.502899169921875,0.799560546875,24.422332763671875,11.454925537109375,11.619807243347168,12.785908699035645,12.061375617980957,2.781005859375,7.1693115234375,1.0,NORMAL,0.0,1.0
2026-03-27 04:00:00+00:00,365.79,5.5325927734375,35.505706787109375,31.30560302734375,35.90814208984375,27.07075309753418,27.486116409301758,11.855647087097168,8.770835876464844,21.2705078125,1.0,ELEVATED,0.5,1.3
2026-03-30 04:00:00+00:00,356.855,7.6729736328125,35.327239990234375,29.7625732421875,13.813262939453125,22.992008209228516,29.279788970947266,31.984121322631836,16.726600646972656,12.497222900390625,1.0,ELEVATED,0.5,1.3
2026-03-31 04:00:00+00:00,358.82,15.17425537109375,10.895965576171875,19.189666748046875,12.470672607421875,13.53773307800293,16.346044540405273,19.3280029296875,8.166236877441406,6.278106689453125,0.0,ELEVATED,0.5,1.3
2026-04-01 04:00:00+00:00,370.13,9.142974853515625,2.53839111328125,10.1922607421875,14.91900634765625,8.003788948059082,9.963312149047852,17.49542236328125,6.689994812011719,16.49310302734375,0.0,ELEVATED,0.5,1.3
2026-04-02 04:00:00+00:00,369.46,2.63238525390625,17.256988525390625,15.671783447265625,27.34228515625,16.5850830078125,16.753202438354492,8.943659782409668,1.3839569091796875,2.334869384765625,1.0,ELEVATED,0.5,1.3
2026-04-06 04:00:00+00:00,373.51,3.64947509765625,25.286407470703125,6.955902099609375,26.570281982421875,16.888986587524414,16.58028793334961,6.761574745178223,4.83001708984375,2.05841064453125,0.0,NORMAL,0.0,1.0
2026-04-07 04:00:00+00:00,372.75,17.21697998046875,38.497283935546875,29.423919677734375,11.0838623046875,25.534135818481445,26.188507080078125,15.343222618103027,13.253128051757812,26.528289794921875,0.0,NORMAL,0.0,1.0
2026-04-08 04:00:00+00:00,372.4,4.102691650390625,5.1058349609375,14.655303955078125,43.781585693359375,16.043588638305664,15.725105285644531,6.0717902183532715,6.0212554931640625,9.0833740234375,1.0,NORMAL,0.0,1.0
2026-04-09 04:00:00+00:00,374.26,6.13970947265625,0.95733642578125,3.314422607421875,12.484832763671875,8.694902420043945,7.60030460357666,14.211883544921875,5.947547912597656,5.5877685546875,1.0,NORMAL,0.0,1.0
2026-04-10 04:00:00+00:00,372.99,1.30755615234375,3.22576904296875,31.99822998046875,28.638214111328125,20.19868278503418,20.664716720581055,14.280120849609375,6.5061798095703125,16.6175537109375,1.0,NORMAL,0.0,1.0
2026-04-13 04:00:00+00:00,370.89,23.688262939453125,20.22882080078125,10.900390625,40.779632568359375,23.286062240600586,21.69235610961914,18.5247802734375,13.828704833984375,15.539947509765625,0.0,NORMAL,0.0,1.0
2026-04-14 04:00:00+00:00,384.33,1.21197509765625,19.74188232421875,31.08746337890625,33.462127685546875,19.17142677307129,19.313232421875,19.779571533203125,8.566246032714844,17.015869140625,1.0,ELEVATED,0.5,1.3
2026-04-15 04:00:00+00:00,393.02,22.36187744140625,36.66217041015625,53.664459228515625,39.027496337890625,42.21936798095703,38.02927780151367,6.3380866050720215,13.92974853515625,4.9466552734375,0.0,ELEVATED,0.5,1.3
2026-04-16 04:00:00+00:00,411.3,32.3333740234375,77.32064819335938,87.46661376953125,72.52627563476562,69.40958404541016,62.0636100769043,17.59414291381836,15.76727294921875,27.16455078125,0.0,ELEVATED,0.5,1.3
